0,1,2,3
supplier 1,hideaway,3FAHP0HA3AR122130,destroyed
supplier 1,summit,WA1DMAFP7EA213877,active
supplier 0,vault,WBAHN83526D663059,under evaluation
supplier 4,depot,5TFBY5F16AX634792,under evaluation
supplier 2,fortress,WBASN2C55DC451617,in transit
supplier 2,fortress,3FADP4AJ6CM695085,under analysis
supplier 0,tower,3N1AB6AP1BL019341,reassigned
supplier 3,mirage,WAUFMAFC8EN880071,under maintenance
supplier 3,shrine,3C4PDDBG3CT020674,lost in action
supplier 1,bastion,1FTSW3B5XAE027659,under repair
supplier 4,depot,5UXWX7C51BL331188,destroyed
supplier 2,manor,WA1C8AFP0EA122157,awaiting deployment
supplier 1,homestead,WAUMGAFL7CA520986,covert operation
supplier 3,bastion,1D4PT6GX8BW052989,surveillance mode
supplier 1,fortress,4A31K3DT7BE158410,critical condition
supplier 2,mirage,WAUMF78K59A979131,undergoing training
supplier 3,bastion,5J6TF1H5XDL707946,retired
supplier 4,hideaway,2B3CA5CT4AH428973,destroyed
supplier 2,cabin,WDDNG9FB7DA503819,destroyed
supplier 2,depot,WAUEG78E86A149346,recalled
supplier 4,nexus,SAJWA0FA9AH755188,awaiting deployment
supplier 3,cove,1C6RD7MTXCS143093,in transit
supplier 2,isle,WAUGL78E78A065557,reserve
supplier 0,cove,1C3CDFCB6ED953009,in transit
supplier 3,depot,WBA3C3C59FK474648,emergency standby
supplier 0,homestead,1N6AA0EC8FN779502,under repair
supplier 3,frost,3C63D2JL1CG379751,undergoing training
supplier 3,bastion,JN1CV6AP9BM751769,under analysis
supplier 3,shelter,1G4HJ5EMXAU507406,under repair
supplier 2,shelter,1GYS3MKJ6FR169709,under analysis
supplier 2,beacon,1G4GA5GR2EF245265,awaiting deployment
supplier 0,vault,WAULC68E95A977790,under evaluation
supplier 2,hideaway,WBA3T3C53EP560457,destroyed
supplier 1,fortress,1G6DJ5E33C0612859,surveillance mode
supplier 0,depot,5TDDK3DC7BS029531,inactive
supplier 4,summit,1GD120EG8BF866335,undergoing testing
supplier 3,shelter,WBA5A5C57FD700572,temporary storage
supplier 3,shrine,JTHDU1EF7E5246139,covert operation
supplier 0,beacon,WAUUL98E16A168341,retired
supplier 0,lodge,JM1GJ1T66F1128750,recalled
supplier 1,isle,WP0CB2A83FS440881,active
supplier 1,bastion,WBA3R5C52FF489902,undergoing upgrades
supplier 4,retreat,WBANE53556B988284,undergoing upgrades
supplier 4,homestead,JTEBU5JR3C5274884,under maintenance
supplier 0,mirage,3D4PG6FV4AT924240,under maintenance
supplier 1,mirage,WAUDT48H55K263362,retired
supplier 4,mirage,SALVN2BG3EH573652,surveillance mode
supplier 1,beacon,4T1BD1FK3EU694268,emergency standby
supplier 0,fortress,1FTEW1CF1FK826070,standby
supplier 0,isle,2T1BU4EE2CC002755,destroyed
supplier 3,hideaway,WBAYF8C5XFD948668,awaiting deployment
supplier 1,tower,3C4PDDDG8FT721051,retired
supplier 3,cabin,3C63D3JLXCG057549,in transit
supplier 0,homestead,1FTWW3A51AE770116,undergoing testing
supplier 3,isle,WA1DGAFP4EA108334,critical condition
supplier 4,fortress,1G6AA5RX0E0205956,under evaluation
supplier 0,mirage,TRUUT28N031078254,in transit
supplier 4,fortress,1GYFK33239R901126,reserve
supplier 2,isle,1FTEX1CM5BF121125,destroyed
supplier 2,beacon,2T1BU4EE8DC871216,under maintenance
supplier 4,tower,3VWAL7AJ0AM246957,covert operation
supplier 3,lodge,WBAXH5C50CD258198,covert operation
supplier 1,nexus,3C6TD5NT8CG238655,undergoing upgrades
supplier 0,frost,1C3BC8EG4BN816322,destroyed
supplier 3,beacon,1N6AF0LX5EN154206,standby
supplier 4,shelter,5UXZV4C50DL114123,retired
supplier 0,shelter,WDDGF5EB1AF012750,emergency standby
supplier 0,hideaway,JN1CV6EK4FM963029,reserve
supplier 1,frost,4T1BK1EBXFU969319,awaiting deployment
supplier 2,vault,1GYS3DEF6CR447849,covert operation
supplier 4,cabin,1C3CDFEB4ED355417,emergency standby
supplier 1,hideaway,WAUWG74F49N787576,inactive
supplier 1,mirage,2G4WB52K741624643,retired
supplier 0,manor,WBAEA53598C177094,destroyed
supplier 1,shelter,SCFEBBAK9BG388188,under analysis
supplier 1,mirage,WUAW2AFC7EN063654,emergency standby
supplier 0,nexus,WBAPL5G55BN068401,awaiting deployment
supplier 2,manor,SCBBR9ZA3AC313447,inactive
supplier 1,nexus,SCFEBBAC1AG927930,retired
supplier 3,shelter,JH4KC1F37EC076536,in development
supplier 1,shrine,WBALW7C56CC880617,under repair
supplier 3,summit,JH4NA12684T362445,awaiting deployment
supplier 1,shrine,1D7CW3BK4AS917434,awaiting deployment
supplier 4,tower,WBALM7C52DE857671,under repair
supplier 1,bastion,1N4AA5AP1EC537997,under evaluation
supplier 0,depot,WBADW3C53DE834715,under repair
supplier 0,isle,NM0KS9BN3BT472224,reassigned
supplier 2,homestead,JN1CV6AP5AM654891,under maintenance
supplier 2,lodge,WBANW53569C232751,temporary storage
supplier 3,isle,2G4GS5EC6B9504081,lost in action
supplier 0,shelter,WBANV13538B932954,inactive
supplier 4,cove,WAULF98K09N000275,covert operation
supplier 2,bastion,WAUFGAFB4BN910094,undergoing upgrades
supplier 1,nexus,5NPDH4AE1EH179302,inactive
supplier 0,fortress,5N1AZ2MH7FN871085,reassigned
supplier 0,tower,1N6AA0CC2BN435449,under evaluation
supplier 1,fortress,WBASP4C50AC512745,temporary storage
supplier 1,retreat,JN8AZ1MU6AW968863,emergency standby
supplier 4,hideaway,WA1YD54B35N340084,in development
supplier 2,cabin,5J6TF1H53FL970640,temporary storage
supplier 4,hideaway,19XFB4F23DE435452,under repair
supplier 2,cove,JN8AF5MR7ET763457,under maintenance
supplier 3,bastion,1G6AC5SX4F0827384,awaiting deployment
supplier 0,cabin,1G6DH5E57C0816951,under maintenance
supplier 2,cove,1G6KD57YX9U405751,emergency standby
supplier 0,shelter,WAUNF78P68A267225,temporary storage
supplier 2,retreat,5TDBK3EH4BS662988,in development
supplier 3,retreat,2FMGK5BC0CB096334,undergoing upgrades
supplier 3,hideaway,1N4AL2APXAC676061,retired
supplier 2,beacon,WA1YD64B65N598962,temporary storage
supplier 3,nexus,WAUEFAFLXBA707368,inactive
supplier 3,cabin,1G6DP57V590294815,reserve
supplier 2,manor,1N4AL2AP3CN080586,reassigned
supplier 1,mirage,WBA3T7C53F5703850,undergoing testing
supplier 4,manor,1N6AD0CU2AC744932,undergoing testing
supplier 2,summit,ZFBCFADHXEZ318778,reassigned
supplier 3,bastion,1G6KD57Y58U357719,covert operation
supplier 0,nexus,WA1CV74L39D502058,undergoing upgrades
supplier 1,depot,1FTEW1E82AF279844,destroyed
supplier 3,vault,1B3BD1FB9BN016894,undergoing testing
supplier 2,nexus,2C3CDYBT0CH127682,undergoing testing
supplier 2,lodge,3C63DPHL8CG749063,surveillance mode
supplier 1,retreat,JM1CW2BL4E0930943,inactive
supplier 4,bastion,5UXZW0C59BL859813,inactive
supplier 2,frost,WAUPL58E15A495469,in transit
supplier 3,mirage,WBAYF4C56DD868922,emergency standby
supplier 4,vault,WAUDFAFL9DA713905,awaiting deployment
supplier 4,depot,3VWKX8AJ9BM372041,covert operation
supplier 0,tower,3N1CN7AP9FL815430,reassigned
supplier 2,nexus,5UXWX7C54CL983742,retired
supplier 0,summit,1G6DU6EV9A0094784,destroyed
supplier 4,mirage,KL4CJBSB0FB503345,under analysis
supplier 1,cove,WAUNF98P18A275356,undergoing upgrades
supplier 2,lodge,JN1AZ4EH6DM594045,undergoing upgrades
supplier 0,cabin,WBAPN7C57BA368170,active
supplier 0,lodge,WAUEF48H48K440676,active
supplier 0,depot,WBAYA8C55DC052313,in development
supplier 1,mirage,1GKS2GEJ2DR014226,destroyed
supplier 2,tower,SCFBF03B87G179735,lost in action
supplier 2,depot,3D7TP2CT7AG276656,awaiting deployment
supplier 0,shrine,3C3CFFJH7ET733891,surveillance mode
supplier 4,homestead,WAUKH98EX6A118806,retired
supplier 0,cove,WA1BY94L27D391904,recalled
supplier 2,manor,WA1DGAFE0BD182651,critical condition
supplier 2,hideaway,1FMJU2A52AE502603,recalled
supplier 0,nexus,WA1LGAFE0CD909994,undergoing upgrades
supplier 2,nexus,4T3BA3BB1EU289785,standby
supplier 3,tower,1FTMF1EW0AK779633,awaiting deployment
supplier 3,bastion,JTDKDTB34C1875599,active
supplier 3,isle,VNKJTUD3XFA464642,active
supplier 4,nexus,WBAPT735X8C475572,temporary storage
supplier 4,homestead,3N6CM0KN6EK078919,undergoing training
supplier 4,shelter,JTDJTUD38DD625848,reassigned
supplier 4,summit,WAUJC68E85A252611,reassigned
supplier 3,frost,JTDKN3DP2C3276783,retired
supplier 3,hideaway,JN8CS1MU7FM854273,undergoing training
supplier 1,summit,1N6AF0KX5EN011001,under evaluation
supplier 4,vault,19UYA42522A583525,under analysis
supplier 4,frost,JN1AZ4EH3BM133348,reserve
supplier 1,tower,WAUEF98E68A153851,reassigned
supplier 1,shelter,WBADN53433G216562,awaiting deployment
supplier 4,hideaway,KMHHU6KJ9FU313285,undergoing testing
supplier 2,cove,1G6KD57Y73U950247,standby
supplier 1,mirage,1G6KD57938U767220,reassigned
supplier 3,cove,1C4RJEAG7FC739497,under analysis
supplier 4,mirage,WAUKF98E48A958301,undergoing training
supplier 2,beacon,SALGR2WF2EA086613,temporary storage
supplier 2,retreat,WBA3F9C5XFK537458,under analysis
supplier 2,isle,WAUAVAFD1CN362848,in development
supplier 3,retreat,5YMGY0C57BL028949,active
supplier 2,bastion,YV4612HM2F1546082,reserve
supplier 3,depot,1GD12ZCG8CF666726,critical condition
supplier 3,nexus,2C3CDYAG1EH664424,under repair
supplier 0,tower,1G4CW54K824234656,undergoing upgrades
supplier 3,cabin,WAUWGBFC7EN630639,under maintenance
supplier 0,cabin,WBA3A5G5XCN411788,undergoing upgrades
supplier 0,fortress,1GYS4KEF2ER789240,in transit
supplier 2,summit,WBAEV33415K884157,reassigned
supplier 4,summit,WBAKG1C56CJ897080,critical condition
supplier 1,lodge,1G6DJ5E3XC0923852,under evaluation
supplier 2,hideaway,TRUUT28N011372055,covert operation
supplier 0,bastion,WAUEG94F46N927578,destroyed
supplier 4,lodge,3VWML7AJ5DM710780,emergency standby
supplier 4,homestead,3D7TP2CT2AG065526,under maintenance
supplier 0,depot,19XFB2F51CE958143,under repair
supplier 1,shelter,1G6DL5ED9B0393651,covert operation
supplier 2,retreat,5TFBW5F13DX822860,retired
supplier 2,mirage,1FMJK1HT2FE535483,under analysis
supplier 3,cabin,WAUKC68D01A540340,lost in action
supplier 0,shelter,1C4SDJCT6FC074670,lost in action
supplier 0,summit,1G4HD572X8U149480,inactive
supplier 4,hideaway,JTDBT4K35C1100253,awaiting deployment
supplier 0,isle,WAULC58E62A578261,under evaluation
supplier 1,isle,1N6AA0EC3EN081748,covert operation
supplier 1,lodge,1N4AA5AP2DC075612,covert operation
supplier 4,summit,WDDHF0EB8EA661570,temporary storage
supplier 4,tower,5UXWX7C55BL543799,reserve
supplier 3,homestead,1N4CL2AP1BC067516,covert operation
supplier 2,cove,1FTEW1E83AF507768,active
supplier 4,bastion,19UUB3F58FA632264,undergoing testing
supplier 2,manor,1GYFC43589R796659,surveillance mode
supplier 2,retreat,1G6KD57Y98U094960,standby
supplier 3,hideaway,WAUXL58E94A627232,under evaluation
supplier 0,vault,WBA3F9C59EK609488,under repair
supplier 2,retreat,KM8JT3AB6DU344908,covert operation
supplier 2,tower,JTMHY7AJXB4597536,in transit
supplier 3,vault,5J8TB3H55GL578159,reassigned
supplier 4,shelter,JTDBT4K31C1447496,undergoing upgrades
supplier 0,frost,JN8AF5MR0ET901341,under analysis
supplier 3,beacon,1G4HR54K12U633194,undergoing testing
supplier 2,retreat,1G6DS1E31C0670250,critical condition
supplier 3,beacon,WBA3A5C5XDJ779998,standby
supplier 1,cove,WAUSF78E26A926142,emergency standby
supplier 2,depot,WAU3VAFR2BA183051,undergoing upgrades
supplier 2,retreat,1G6DK8ED6B0867298,critical condition
supplier 3,isle,3N1BC1AP2BL961306,under analysis
supplier 2,mirage,WDDEJ7GB5BA983005,standby
supplier 3,isle,1G6DZ67A690701621,undergoing upgrades
supplier 2,frost,WVGDF9BP5ED031075,surveillance mode
supplier 0,beacon,1G6AJ5SX7D0890059,standby
supplier 4,shelter,JH4DC53043C509897,standby
supplier 2,depot,1G6DT57V190742740,undergoing testing
supplier 2,isle,SALFR2BG1DH104342,critical condition
supplier 0,beacon,WAUAH94F48N322121,reassigned
supplier 4,isle,WAUAFAFL5DA488191,lost in action
supplier 1,beacon,1FTEW1E81AK255204,under maintenance
supplier 1,frost,2G4WB52KX21051640,covert operation
supplier 2,nexus,19UUA569X3A708130,in development
supplier 2,retreat,5XYZG3AB9BG562111,under maintenance
supplier 4,bastion,WBXPA73414W220532,critical condition
supplier 3,isle,JTHBE5C24C5008578,in transit
supplier 3,lodge,WVWED7AJ1BW583253,emergency standby
supplier 0,cabin,JHMGE8G23AC485674,inactive
supplier 2,summit,TRUUT28N131844041,active
supplier 4,cove,WA1UFAFLXDA481313,surveillance mode
supplier 4,isle,1G6DM8ED0B0644359,retired
supplier 1,beacon,SCFFDAAE3CG336723,reassigned
supplier 0,tower,2C3CDXHG5FH463739,inactive
supplier 4,nexus,KMHCT4AE0DU918637,undergoing testing
supplier 4,shelter,1N6AA0CAXDN101350,temporary storage
supplier 3,shelter,WBSDX9C50DJ153866,awaiting deployment
supplier 1,beacon,KMHHT6KD5AU890109,under analysis
supplier 4,retreat,1N6AA0ED6FN342185,under maintenance
supplier 2,bastion,SAJWJ1CD9F8349410,undergoing training
supplier 2,summit,5NPET4AC0AH895443,under evaluation
supplier 0,bastion,WAU3FAFR9BA426044,under maintenance
supplier 0,tower,WAULF78KX9A784850,reserve
supplier 0,hideaway,5N1CR2MN5EC285414,retired
supplier 2,summit,4T1BF1FK3DU173852,lost in action
supplier 4,shrine,1GYS3GEF6BR714181,temporary storage
supplier 3,lodge,2C3CCAHG0CH098995,retired
supplier 2,homestead,JN8AE2KP9F9274933,awaiting deployment
supplier 1,retreat,1N6AF0LX6FN628021,lost in action
supplier 0,retreat,4T1BD1FK4EU218403,lost in action
supplier 2,fortress,WDDGF4HB8ER726353,covert operation
supplier 4,lodge,WAUAF78E85A247115,awaiting deployment
supplier 2,depot,1B3AZ6JZ8AV434425,inactive
supplier 2,vault,JN8AF5MR5ET138717,in development
supplier 0,shrine,1GYFK33219R994065,destroyed
supplier 1,hideaway,1G4HD572X8U856515,retired
supplier 4,lodge,WAUEF48H98K964955,awaiting deployment
supplier 3,nexus,1FTEW1CW2AK744633,undergoing testing
supplier 1,frost,JA32X8HW1DU378952,active
supplier 3,retreat,1G6DM56T750351356,under evaluation
supplier 3,cabin,1GYS3EEJ9DR863616,reassigned
supplier 1,beacon,1G6DK8EG0A0774527,surveillance mode
supplier 1,hideaway,WP0AA2A91BS079728,inactive
supplier 1,fortress,WBAPM73519A309631,active
supplier 0,hideaway,SCFPDCGP0EG837855,lost in action
supplier 1,homestead,WBAUP73518V293352,emergency standby
supplier 3,isle,JTDKN3DP6D3656940,retired
supplier 2,nexus,SCBBR9ZAXBC629512,under evaluation
supplier 0,cove,WBA3R1C51EK224340,inactive
supplier 4,cabin,WBADS33491G976165,temporary storage
supplier 4,summit,1G6DF5E54D0725501,in transit
supplier 4,nexus,3VW467AT7DM962362,emergency standby
supplier 2,manor,WAUAFAFH4CN152857,surveillance mode
supplier 2,tower,WBAFU7C59BC790931,under repair
supplier 0,lodge,WBAVD535X7A806797,critical condition
supplier 0,depot,1C3BCBGG5DN661695,undergoing testing
supplier 4,frost,JTHDL5EF2F5753560,active
supplier 2,nexus,3GYFNFE33CS908757,critical condition
supplier 3,fortress,JN1AZ4EHXAM672287,undergoing training
supplier 4,mirage,3D7TT2CT0AG387254,surveillance mode
supplier 0,shelter,4T1BK3DB8CU776952,under analysis
supplier 0,manor,3N1AB6AP2BL327411,undergoing testing
supplier 0,fortress,WAUAFAFL4BN002962,active
supplier 0,beacon,KNAFX6A82E5177525,temporary storage
supplier 1,depot,WAULC68E15A122940,covert operation
supplier 1,mirage,KMHHT6KD5CU355770,undergoing testing
supplier 0,homestead,5UXZW0C51D0826146,temporary storage
supplier 3,lodge,1C3CC4FB8AN743843,temporary storage
supplier 3,cove,2G4WF551921423475,under maintenance
supplier 4,lodge,19UUA755X7A876141,in transit
supplier 2,summit,1G6DJ8EV1A0014737,lost in action
supplier 4,nexus,3C3CFFCR6FT511480,undergoing training
supplier 3,depot,1G6YV34A545162355,in development
supplier 0,vault,KMHHT6KD5AU517703,temporary storage
supplier 4,hideaway,VNKJTUD37FA055059,surveillance mode
supplier 3,depot,JA32U1FUXAU485544,under evaluation
supplier 1,tower,5J6YH1H37AL697645,under maintenance
supplier 3,summit,JTJHY7AXXF4046899,critical condition
supplier 4,depot,1G6KE54Y33U030150,undergoing testing
supplier 0,cove,5BZAF0AA7FN607938,in development
supplier 2,depot,KMHFG4JG9EA931537,under evaluation
supplier 0,isle,WAUJT54BX4N599256,temporary storage
supplier 0,isle,JTHBW1GG4E1369024,critical condition
supplier 0,bastion,WBA3C1G55EN692596,under evaluation
supplier 4,shelter,WAUAH94F86N913470,critical condition
