0,1,2,3
supplier 3,nexus,WBAKB0C52BC250591,undergoing upgrades
supplier 2,tower,1N4AL2AP0BN795811,in transit
supplier 2,cabin,JN1AY1ARXDM078044,inactive
supplier 2,isle,WAUDH78E57A008826,inactive
supplier 4,vault,SCBCR73W88C014074,undergoing testing
supplier 1,depot,WBA1F9C55FV370576,undergoing training
supplier 1,manor,KMHGH4JF7BU467795,emergency standby
supplier 4,hideaway,WUARL48H07K138476,under analysis
supplier 3,depot,1FTSW2B57AE299144,covert operation
supplier 1,nexus,WAUCFAFR6DA201244,emergency standby
supplier 2,mirage,1FTSX2A56AE001083,standby
supplier 1,bastion,1G6AX5S39F0931452,recalled
supplier 0,vault,2T3BFREV0FW353892,undergoing training
supplier 4,frost,WAUVT68E25A328020,under evaluation
supplier 4,shelter,1N6AD0CU5FN143459,critical condition
supplier 3,mirage,1FMCU4K31BK452524,recalled
supplier 1,cabin,4T1BF1FK3FU637922,reassigned
supplier 0,cabin,3LNHL2GCXCR578290,recalled
supplier 1,mirage,5UXFF03549L835447,recalled
supplier 4,nexus,SCFAB01A48G213673,reassigned
supplier 0,frost,WUAYU48H98K832612,emergency standby
supplier 3,cove,KNAFU6A28B5220006,under analysis
supplier 3,beacon,1G6DA5EG5A0982369,under analysis
supplier 4,retreat,3C6TD5HT9CG108976,critical condition
supplier 3,vault,1FMEU8DE8AU369707,recalled
supplier 3,homestead,WBASP4C58AC184572,undergoing testing
supplier 2,mirage,19VDE1F50EE944500,active
supplier 4,retreat,WAUML54D41N269820,covert operation
supplier 4,shrine,1FMJK1HT9FE223614,active
supplier 4,cove,WA1YD64B42N811466,undergoing training
supplier 1,frost,3D4PH5FV7AT916172,lost in action
supplier 0,bastion,JH4NA12635S551320,lost in action
supplier 4,shelter,5N1BA0NE5FN168010,emergency standby
supplier 0,cove,1N6AF0LX8EN054584,reserve
supplier 2,manor,WBALW3C52CC952857,reassigned
supplier 1,cabin,WBAPM5C51BE833767,recalled
supplier 1,cabin,5UXZV4C52DL305221,under repair
supplier 2,lodge,KNAFT4A25D5712373,under analysis
supplier 3,depot,WBALM7C5XEJ203848,under maintenance
supplier 0,nexus,1N6AA0CH7FN462843,under repair
supplier 0,isle,1G6DC5EG3A0549305,under repair
supplier 1,depot,2C3CA6CT7AH124111,retired
supplier 1,manor,1G6DM5EG5A0131230,active
supplier 2,shrine,WBA3A5C5XFF629590,undergoing upgrades
supplier 4,nexus,3C3CFFER9FT227113,undergoing training
supplier 4,shrine,TRUDD38J681766539,undergoing training
supplier 2,homestead,WUAGL78E76A312224,emergency standby
supplier 4,hideaway,1G6DK8E37D0357195,surveillance mode
supplier 4,shrine,5FRYD4H27EB457660,active
supplier 4,isle,2C3CA1CV5AH988482,lost in action
supplier 0,mirage,WAUEF78E36A720678,under repair
supplier 1,lodge,WAUAFAFL8BN904448,reserve
supplier 3,vault,1C6RD7GP3CS058112,temporary storage
supplier 3,lodge,1GYS4CEF9CR539061,recalled
supplier 3,frost,4A31K2DF2AE315814,temporary storage
supplier 2,shrine,5XYZG3ABXCG495844,in development
supplier 3,shrine,1HGCP2F36BA671984,under maintenance
supplier 0,shrine,1N6BF0KX3FN075852,undergoing upgrades
supplier 3,bastion,WBAUU3C57AA489164,under maintenance
supplier 4,mirage,JM1CW2BL6C0427217,reassigned
supplier 3,isle,3D73M3CL8BG062551,undergoing training
supplier 1,depot,2HNYD18296H693216,recalled
supplier 0,beacon,5TFBY5F15BX656803,reassigned
supplier 3,nexus,WBAVM5C54DV174867,under analysis
supplier 1,retreat,YV1902AH3C1065179,temporary storage
supplier 4,frost,2HNYD2H30CH226390,undergoing training
supplier 2,summit,2B3CA2CV2AH711095,temporary storage
supplier 1,depot,5N1AT2MK5FC809452,under evaluation
supplier 4,homestead,2FMGK5BC7CB965334,undergoing training
supplier 4,depot,1FMEU7EE6AU191949,undergoing testing
supplier 0,vault,1G6KD57Y59U785274,temporary storage
supplier 2,hideaway,1FTEX1EW6AK147463,standby
supplier 4,vault,2HNYD28527H889239,lost in action
supplier 1,cove,WAUDT94F65N384157,recalled
supplier 4,mirage,WBAPK7C55BF374187,surveillance mode
supplier 1,fortress,1G6DA8E57C0970646,active
