0,1,2,3
supplier 0,nexus,JN8AE2KP0D9628349,retired
supplier 1,shelter,1G6DK67V380684539,retired
supplier 0,cabin,WBAKF9C52CE148691,undergoing training
supplier 3,bastion,1FAHP2D8XFG340885,temporary storage
supplier 4,homestead,JM1NC2MF3D0460816,in transit
supplier 2,frost,5GAKRBKD7DJ937665,destroyed
supplier 1,summit,3N1CN7AP5FL260430,retired
supplier 1,vault,WBAWB73587P413075,emergency standby
supplier 2,shelter,JN1CV6EK9AM486073,lost in action
supplier 2,fortress,3VWJP7AT6CM159850,under maintenance
supplier 0,manor,WBAUP73588V207454,in transit
supplier 1,tower,WAUUL78E97A170912,undergoing upgrades
supplier 2,isle,2G4WC552771165904,surveillance mode
supplier 1,summit,1FTMF1E87AF630694,surveillance mode
supplier 3,depot,3LNHL2GCXCR962344,recalled
supplier 2,hideaway,WAUGFBFC5DN592009,reserve
supplier 0,tower,WBA3A9C50EK487117,in development
supplier 2,frost,JN1BY1AR0FM634756,recalled
supplier 1,bastion,5TDBM5G18BS799146,undergoing testing
supplier 2,vault,KNDJT2A19B7309930,awaiting deployment
supplier 2,manor,1GYS3AEF0CR795063,surveillance mode
supplier 3,frost,YV4952CF4C1326173,in transit
supplier 0,nexus,5N1CR2MN9EC013416,under analysis
supplier 3,lodge,WAUBFAFL0BN599161,destroyed
supplier 0,depot,19XFA1E66BE874678,surveillance mode
supplier 3,vault,2HNYD18886H135488,retired
supplier 1,beacon,SAJWA0FA3AH961252,temporary storage
supplier 4,frost,5LMJJ3J53CE699539,temporary storage
supplier 2,depot,3VWML7AJXEM264126,undergoing training
supplier 3,shrine,1G6DJ577790850237,destroyed
supplier 0,hideaway,5NPEB4AC8CH597468,under maintenance
supplier 2,shelter,3C3CFFAR3ET714893,reassigned
supplier 4,beacon,KNDJN2A2XF7247690,recalled
supplier 1,cove,1VWAS7A35FC602820,temporary storage
supplier 1,isle,4T1BB3EK4AU121599,undergoing testing
supplier 1,shrine,WBSKG9C52DE733085,under analysis
supplier 0,nexus,WAUEF98E17A257906,undergoing training
supplier 2,summit,WAUHFAFLXCN560783,undergoing training
supplier 4,depot,SCBGH3ZA2FC459867,awaiting deployment
supplier 3,frost,5NPDH4AE1CH793084,under repair
supplier 0,hideaway,WBABN33402P656703,under evaluation
supplier 1,isle,JH4KA96691C622259,undergoing testing
supplier 2,vault,19UUA66255A400701,awaiting deployment
supplier 2,isle,WAUGFBFC7EN678391,emergency standby
supplier 0,tower,WAULT64BX4N906228,under analysis
supplier 2,shelter,WA1LFAFP5EA303535,inactive
supplier 2,frost,1FTMF1E89AK782869,lost in action
supplier 4,summit,JH4CW2H69CC174506,lost in action
supplier 1,vault,3C3CFFER8FT805170,critical condition
supplier 3,cove,2C3CDXJG7FH021863,under repair
supplier 0,summit,1G6AF5SXXD0534772,covert operation
supplier 0,hideaway,2HNYD28778H101543,under maintenance
supplier 2,manor,WA1LFBFP9EA257150,under maintenance
supplier 1,shelter,ZFBCFADH2FZ691041,reserve
supplier 3,shelter,JHMFA3F21BS276758,under analysis
supplier 4,bastion,5YMGY0C59CL948230,under maintenance
supplier 0,tower,WBALX3C51CC224914,under repair
supplier 4,shrine,3C6LD5BTXCG727580,standby
supplier 3,tower,3VW507AT3EM836412,active
supplier 0,depot,SCFAD06D49G300309,active
supplier 1,cove,1D4RD3GG6BC837159,covert operation
supplier 1,cabin,5N1BA0NE8FN465708,undergoing upgrades
supplier 1,shelter,1FMEU6DE1AU657881,under repair
supplier 2,cabin,JN8AZ1MU2EW802121,undergoing testing
supplier 2,tower,SALVN2BG2DH407492,under maintenance
supplier 1,summit,JTHBL5EF6F5133138,undergoing upgrades
supplier 0,vault,KNAFX6A82E5041220,covert operation
supplier 0,isle,WAUKFAFL0EN007035,under evaluation
supplier 3,nexus,4F2CY0C71AK733274,under evaluation
supplier 4,manor,JM1NC2JF2C0258164,emergency standby
supplier 1,vault,5UMCN93412L295978,surveillance mode
supplier 1,cabin,1G6DU57V690118462,undergoing upgrades
supplier 3,summit,WBA3R1C52FF216404,in transit
supplier 3,fortress,JTJBM7FX1C5989778,lost in action
supplier 3,mirage,WAULT54BX4N121217,under evaluation
supplier 4,tower,WAU3FAFR7CA555837,active
supplier 2,isle,1G6AA5RX0E0948438,inactive
supplier 2,mirage,WBAXG5C51CC823258,reserve
supplier 0,shelter,JHMGE8G35CC343192,undergoing training
supplier 3,fortress,1G6AE5S37D0479181,under evaluation
supplier 3,frost,WBAUN7C56BV182020,reassigned
supplier 1,depot,WAUMR44E16N937985,reserve
supplier 3,vault,3C3CFFER7FT856563,under repair
supplier 3,retreat,3FADP0L30BR030773,undergoing testing
supplier 1,vault,1G6DB8E52E0639117,undergoing training
supplier 0,cabin,1G4GD5GD2BF754103,under repair
supplier 1,isle,WAUGL78E27A796427,emergency standby
supplier 1,nexus,5GADT13S042411843,retired
supplier 0,retreat,WAUDFAFL6AA397214,reassigned
supplier 0,bastion,KMHGH4JH1CU849565,active
supplier 1,cove,1GYS4HKJ5FR396166,surveillance mode
supplier 3,lodge,5J8TB4H58EL601257,inactive
supplier 4,frost,SCBLE37G33C413507,in transit
supplier 1,hideaway,JN8AZ2KR2ET216833,destroyed
supplier 1,isle,3N1BC1CP5CK706461,destroyed
supplier 4,frost,3GTU2YEJ0BG537137,under repair
supplier 4,lodge,WAUCH74F09N785288,temporary storage
supplier 2,manor,WVWAP7AN1DE720595,under maintenance
supplier 0,beacon,2G4GU5GX1E9400337,destroyed
supplier 2,lodge,1G6AJ5S36F0499629,critical condition
supplier 4,retreat,WAUVC58E25A541799,undergoing upgrades
supplier 1,cove,1G6DS57V380286452,under repair
supplier 4,mirage,WAUNG94FX9N751771,under evaluation
supplier 2,mirage,WP1AE2A22BL436668,retired
supplier 3,fortress,WBXPC93458W204992,reserve
supplier 3,hideaway,WAUKF98E56A164419,emergency standby
supplier 3,shrine,19VDE3F70EE466642,standby
supplier 1,nexus,1G4GF5E37DF643425,reassigned
supplier 2,fortress,WAUSH74FX7N595474,undergoing upgrades
supplier 0,bastion,1G6DU6EV4A0062762,retired
supplier 2,vault,WAUJT54B42N649355,reassigned
supplier 1,shrine,WDDHF2EB2DA956187,under analysis
supplier 3,tower,2G4WD562951672408,surveillance mode
supplier 2,cove,WBA3C1G56DN370063,surveillance mode
supplier 3,manor,1C3CDWEA0CD378049,lost in action
supplier 1,cabin,WAUYGAFC9CN926911,in transit
supplier 0,manor,1N6AF0KY3FN901765,undergoing testing
supplier 1,frost,WBAWB3C51AP899535,under maintenance
supplier 3,cabin,SCBBR9ZA5DC462298,inactive
supplier 4,bastion,1HGCP2E81AA849649,under evaluation
supplier 1,fortress,SALVP2BG5FH028323,awaiting deployment
supplier 3,depot,SCFHDDAJ9CA186546,in transit
supplier 2,cabin,WBAEN33485E869735,undergoing testing
supplier 0,beacon,2B3CJ7DW1AH348860,emergency standby
supplier 4,summit,1GYS3BEF9BR265100,undergoing testing
supplier 4,fortress,1G6DT57V990929756,undergoing testing
supplier 2,beacon,WBAUN7C51CV850601,retired
supplier 4,hideaway,SCFFBCBD9BG688694,surveillance mode
supplier 3,frost,WBADN53412G323608,under repair
supplier 4,frost,2T1BU4EE2CC100376,in development
supplier 3,frost,WA1YD64B65N082309,lost in action
supplier 0,shrine,3C4PDDBG0FT194125,under maintenance
supplier 3,frost,1FTSS3EL0AD497727,emergency standby
supplier 0,vault,WAUMGAFL2AA921780,reserve
supplier 4,nexus,JM1NC2JF4E0801601,under repair
supplier 2,nexus,JN1CV6EK8DM476932,awaiting deployment
supplier 0,retreat,WBAYB6C51FD336276,reassigned
supplier 4,hideaway,1GKS1CKJ3FR301898,reassigned
supplier 1,shelter,WAUFGAFC3FN421653,undergoing testing
supplier 2,tower,3N1CN7AP4EL884511,under analysis
supplier 0,frost,SCFEBBDL7EG957404,emergency standby
supplier 4,vault,5GALVBED0AJ188005,undergoing upgrades
supplier 3,frost,JN1AZ4EH5EM823509,undergoing testing
supplier 0,tower,WBADW7C5XCE683118,under maintenance
supplier 3,vault,3VW507AT6FM178408,lost in action
supplier 1,depot,WAUEFBFL9DN481759,recalled
supplier 2,nexus,NM0KS6AN1AT262784,recalled
supplier 1,cabin,SCBLC47J27C775647,awaiting deployment
supplier 3,manor,WA1LFAFP7CA569183,active
supplier 3,depot,WBABW33476P566628,awaiting deployment
supplier 3,summit,KMHCM3AC5AU124590,in transit
supplier 0,lodge,5YMGY0C54DL477752,in development
supplier 0,vault,1GKS1CKJ6FR620227,in development
supplier 3,manor,1FM5K7B86DG297664,inactive
supplier 4,manor,SCFFDABM0EG286548,under analysis
supplier 3,vault,KNAFX5A81E5582981,reserve
supplier 3,shelter,2G4WC582161328119,standby
supplier 0,cabin,5J8TB3H38GL596475,under maintenance
supplier 1,cabin,5J8TB3H51DL260602,covert operation
supplier 3,retreat,WBAFB33561L535344,lost in action
supplier 3,isle,WDCGG5GB1AF345111,undergoing training
supplier 3,homestead,5GAEV13D99J789267,critical condition
supplier 4,isle,WAUDG78E46A107820,under evaluation
supplier 3,hideaway,1NXBE4EE2AZ242266,reserve
supplier 4,beacon,JM1NC2LF7E0312851,critical condition
supplier 0,summit,3VW8S7AT3FM014119,retired
supplier 0,mirage,WAUUL98E08A229794,under repair
supplier 0,cove,5N1AA0NC6AN532809,awaiting deployment
supplier 4,bastion,SCFAD02A37G880385,undergoing upgrades
