0,1,2,3
supplier 4,cove,3D4PH6FV1AT640027,temporary storage
supplier 3,manor,WAUKF98E46A898596,under maintenance
supplier 1,fortress,3D7TT2CTXBG911298,surveillance mode
supplier 4,cove,5FNYF3H29FB545830,under repair
supplier 4,vault,WAUXG74F19N381386,awaiting deployment
supplier 0,cove,ZFBCFADH6FZ618481,covert operation
supplier 2,shelter,WBAEV33442P901872,under analysis
supplier 4,tower,1GYS3HKJ7FR394194,retired
supplier 1,frost,JH4CL95868C145639,inactive
supplier 1,cove,3C3CFFFH5CT692411,in development
supplier 0,vault,SAJWA4FB0EL144534,retired
supplier 3,nexus,WBSWL93589P390887,reserve
supplier 3,fortress,3N1AB7AP5FY544322,temporary storage
supplier 3,shrine,2LMDJ6JK1FB760334,under maintenance
supplier 4,cabin,JTHFE2C22A2165914,under maintenance
supplier 2,frost,19XFA1F30AE895710,under maintenance
supplier 3,beacon,WAUVC58E54A549720,reserve
supplier 3,isle,YV1960AS4A1454649,recalled
supplier 3,shrine,1J4AA2D17BL159576,awaiting deployment
supplier 0,beacon,3VW4A7AT4DM813647,under evaluation
supplier 2,shelter,SALAB2D42BA099479,surveillance mode
supplier 4,isle,2C3CDXCT2CH990055,recalled
supplier 0,manor,WBAAV33431E079638,standby
supplier 1,summit,JHMZF1D68ES705228,reserve
supplier 3,frost,WBA3B3G59FN508180,destroyed
supplier 0,nexus,2B3CA9CV6AH191279,under repair
supplier 3,lodge,WAUHFAFL0EN548676,covert operation
supplier 3,vault,2C3CDXJG6DH832745,under repair
supplier 4,lodge,5UXZV8C55CL980213,under analysis
supplier 1,nexus,WVGAV3AX2DW908550,emergency standby
supplier 1,isle,WBAPK5G57BN796384,covert operation
supplier 2,cove,3D7JV1EP9BG383362,recalled
supplier 0,isle,JM1CR2W3XA0925709,in development
supplier 3,retreat,2B3CL5CT3BH424196,under evaluation
supplier 1,tower,1G4GB5EG6AF589447,awaiting deployment
supplier 0,vault,WBA3A9G53EN599743,inactive
supplier 0,fortress,WAUCKAFR0AA909643,under maintenance
supplier 4,vault,1GD02ZCG7DZ098013,under repair
supplier 4,retreat,WAUBH64B21N416388,under analysis
supplier 2,homestead,3D73M4HL3AG432110,undergoing training
supplier 1,lodge,WAUJFAFHXAN366345,temporary storage
supplier 0,hideaway,WAUGFAFR0AA669760,recalled
supplier 4,bastion,3D7JV1EP4AG794408,critical condition
supplier 2,summit,JTHBE1D22E5654079,surveillance mode
supplier 2,fortress,NM0AS8F72E1613219,in development
supplier 0,isle,2G4WS55J841863251,surveillance mode
supplier 1,shrine,SCBGU3ZA0DC351904,awaiting deployment
supplier 2,lodge,1D7RE3BK1BS773355,active
supplier 2,fortress,1G6DU6EV3A0183539,under analysis
supplier 4,beacon,1G4GL5E31DF582209,undergoing upgrades
supplier 2,homestead,1GYS4MKJ2FR434252,covert operation
supplier 2,nexus,WAUKF78E35A346543,under maintenance
supplier 1,hideaway,WAUVC68E65A113580,undergoing testing
supplier 4,nexus,1FTMF1EW5AK757661,reassigned
supplier 0,isle,WAULD54BX2N797046,surveillance mode
supplier 3,nexus,WAUDFAFL4CA568075,reassigned
supplier 2,frost,1G4GB5GR8FF363674,undergoing training
supplier 0,shelter,WAUBH78E07A797040,lost in action
supplier 2,homestead,JM1GJ1U50F1477344,undergoing training
supplier 3,cabin,WAUMFAFL2CN145889,under evaluation
supplier 1,summit,1N6BF0KM5FN516130,under evaluation
supplier 4,hideaway,2HNYD18675H911431,destroyed
supplier 4,fortress,3VWKZ8AJ3BM713685,lost in action
supplier 4,mirage,TRUTC28N161130149,under analysis
supplier 1,cove,SCBFC7ZA1EC523137,retired
supplier 2,isle,1G6DC8EG5A0703823,temporary storage
supplier 1,nexus,3D4PH3FG1BT037239,reserve
supplier 1,cove,2T1BURHE1FC199382,critical condition
supplier 2,hideaway,WAU4FAFL0BA412162,undergoing training
supplier 1,tower,1G6KD57Y88U783579,under repair
supplier 3,mirage,WBAVM5C5XDV014069,in development
