0,1,2,3
supplier 1,frost,1GKS1EEF3CR017993,reassigned
supplier 3,shelter,TRUDD38J191389894,temporary storage
supplier 0,shelter,WAUVVAFR6CA956405,awaiting deployment
supplier 4,bastion,5N1AR1NB3CC127852,reassigned
supplier 1,cabin,5N1AR1NB8AC036220,emergency standby
supplier 4,depot,JHMZE2H37CS673846,under evaluation
supplier 4,hideaway,WBAEV53463K089579,standby
supplier 0,hideaway,3VW4T7AT3EM309179,recalled
supplier 0,vault,5GAKVDKD2DJ422919,destroyed
supplier 0,shelter,WBSDX9C56BE017165,under repair
supplier 0,cove,JN1AZ4EH1EM392781,reassigned
supplier 1,beacon,1G6KD57Y66U877151,in transit
supplier 4,beacon,5FRYD4H2XFB423486,standby
supplier 1,bastion,1G4GE5GV7AF696719,under repair
supplier 0,depot,5FPYK1F52EB172245,standby
supplier 0,retreat,SAJWA4DC8FM551671,active
supplier 0,nexus,WAUAC68D01A526935,active
supplier 0,frost,3C63DRBL9CG834191,active
supplier 4,cabin,1FMHK7B81CG513996,lost in action
supplier 0,retreat,WAUFL54D21N275673,critical condition
supplier 4,shrine,1GYUKGEF8AR300667,awaiting deployment
supplier 3,isle,WVGAV3AX6DW251137,standby
supplier 4,tower,1B3CC4FB6AN117091,reserve
supplier 3,isle,WAUDGAFLXDA455293,reassigned
supplier 0,manor,3D7TT2CT9BG919473,inactive
supplier 0,frost,1C4RDJAGXCC774160,awaiting deployment
supplier 3,vault,SALFR2BN3BH970829,in transit
supplier 2,shelter,1G4PP5SK2D4558397,critical condition
supplier 2,vault,WAU4FBFLXBA210631,awaiting deployment
supplier 1,frost,JH4DC54875S980410,emergency standby
supplier 2,nexus,5GAKVAED8BJ675153,active
supplier 4,shelter,19UUA76528A548809,undergoing testing
supplier 0,tower,SCFFDABE1CG818041,lost in action
supplier 0,summit,JH4CU2F88EC380297,recalled
supplier 3,bastion,KNDPB3A21B7247127,active
supplier 0,depot,WAUBH78E98A641340,critical condition
supplier 4,summit,SALSF2D47CA221988,under maintenance
supplier 0,beacon,5GAKRAKD1FJ207974,recalled
supplier 2,homestead,WAUGL78E77A670600,covert operation
supplier 1,retreat,WAUAFAFL1BN757597,active
supplier 4,vault,1G6DJ8EG1A0836536,under maintenance
supplier 0,bastion,KNAFU6A22B5987009,emergency standby
supplier 4,depot,SCBDP3ZA8BC534698,standby
supplier 0,tower,3N1AB7AP5FY866118,reassigned
supplier 0,beacon,2G4WN58C491760193,standby
supplier 0,lodge,WBABV13476J452395,reserve
supplier 4,cove,WAUXU64B03N560896,undergoing testing
supplier 4,fortress,WAUDF98E05A712690,under maintenance
supplier 1,homestead,2T3BFREV3FW955041,under analysis
supplier 4,retreat,YV4902DZ6E2700254,covert operation
supplier 1,hideaway,2G4GU5GX9E9872396,under evaluation
supplier 3,tower,1G6DK67VX80634835,recalled
supplier 0,homestead,WBA3A5C59FF256526,under evaluation
supplier 1,summit,WAUFGBFB1AN891069,in development
supplier 0,vault,1G6DC8EYXB0820873,under evaluation
supplier 2,manor,5N1AT2ML0FC764882,under repair
supplier 3,isle,1G6DA67V690510100,retired
supplier 3,homestead,WAUJT68E82A107502,under analysis
supplier 2,vault,5GADV23W97D900897,inactive
supplier 2,cove,WUADUAFG3F7458926,surveillance mode
supplier 0,mirage,5FPYK1F24CB783798,under repair
supplier 1,hideaway,TRUB3AFK0D1627172,awaiting deployment
supplier 1,hideaway,JN1AZ4EH0BM470785,destroyed
supplier 3,cove,2G4WC532351436666,reassigned
supplier 4,hideaway,WBAYB6C51DC568542,active
supplier 2,lodge,WAUEH78E58A720565,emergency standby
supplier 1,frost,JH4DC53833S805215,under maintenance
supplier 4,frost,1FTMF1EW5AF772461,retired
supplier 2,cabin,1VWAH7A30DC977767,undergoing testing
supplier 0,summit,KNALN4D72F5042014,retired
supplier 4,homestead,WBA3T3C58EP559997,undergoing training
supplier 0,nexus,JM3TB2CA4E0682032,recalled
supplier 3,hideaway,WBABD53465P288787,under evaluation
supplier 1,manor,1G4HP57296U428990,awaiting deployment
supplier 1,retreat,1N6AA0CCXCN679464,undergoing upgrades
supplier 0,depot,WAUDFAFL7BN590319,under maintenance
supplier 0,summit,5FNYF3H27CB969423,retired
supplier 0,summit,1G6DK8E36D0087182,destroyed
supplier 1,fortress,SCBBR53W068151719,reassigned
supplier 3,homestead,1C6RD7LP5CS653159,destroyed
supplier 1,manor,WBANU53518B159993,under maintenance
supplier 2,frost,1G4HD57288U801044,in development
supplier 4,depot,WAULT64B32N158371,destroyed
supplier 1,nexus,1G4GB5GR6CF899812,undergoing upgrades
supplier 2,isle,JTDKDTB34C1169751,lost in action
supplier 0,isle,WAULT68E43A351478,under analysis
supplier 2,bastion,5N1AA0NE2EN550392,covert operation
supplier 1,retreat,JN8AE2KPXB9302488,lost in action
supplier 1,tower,WAUXU54B52N195267,under maintenance
supplier 3,fortress,KM8NU4CC4CU141945,inactive
supplier 2,shrine,WAUGL68E15A927192,undergoing upgrades
supplier 2,beacon,3N1AB6AP4CL356474,under evaluation
supplier 0,tower,3VW517AT1FM698206,inactive
supplier 4,cabin,19XFB4F2XEE493124,under repair
supplier 2,homestead,1D7RE2BK2BS126859,under analysis
supplier 0,depot,1NXBU4EEXAZ046868,active
supplier 2,homestead,JH4CU2F8XDC224387,in transit
supplier 1,mirage,3D7TT2CTXAG482288,inactive
supplier 3,depot,WAU3FAFR5DA821020,standby
supplier 3,vault,1G6DS8EV6A0947756,critical condition
supplier 0,fortress,5YMKT6C58F0030633,covert operation
supplier 0,cove,WUADUAFG8CN144826,undergoing testing
supplier 0,bastion,2G4GU5EV5C9898928,lost in action
supplier 4,beacon,KMHTC6AD5FU887052,in development
supplier 1,retreat,1FTEW1CM0CF521470,emergency standby
supplier 1,fortress,WBAVM5C55FV465459,under evaluation
supplier 1,frost,1N6AA0CJ9FN168881,awaiting deployment
supplier 2,vault,5J8TB4H36GL206849,reserve
supplier 1,tower,1D7RE3BK0AS017496,in transit
supplier 3,nexus,WBAEN33432E052698,awaiting deployment
supplier 3,depot,WVWED7AJ1AW221423,covert operation
supplier 3,shrine,1GD010CG2BF442344,lost in action
supplier 4,frost,1C3BCBFG2CN435422,under evaluation
supplier 0,shrine,19UUA75567A855190,under analysis
supplier 0,homestead,5TDDK3DC3DS922900,lost in action
supplier 1,shrine,W04GY5GV6B1594526,undergoing testing
supplier 2,cabin,1G6KS54Y74U827902,standby
supplier 1,shelter,1FTEW1C84AK002428,covert operation
supplier 2,mirage,1FTEW1CF4FK230578,surveillance mode
supplier 1,fortress,YV4952BZ0E1712068,recalled
supplier 2,cabin,WAUSFBFL9AA540380,under repair
supplier 4,beacon,KMHTC6AD1EU429507,awaiting deployment
supplier 2,hideaway,1D7RW2BK4BS420373,in transit
supplier 1,bastion,4JGCB2FE8BA937063,active
supplier 0,lodge,1C3BC8EG1BN543615,destroyed
supplier 4,depot,JA32U1FU2CU899596,undergoing testing
supplier 0,homestead,19UUA8F52DA318171,lost in action
supplier 0,nexus,JH4NA12601T946866,standby
supplier 0,hideaway,2G4WF521641135064,awaiting deployment
supplier 2,vault,WBAEW53473P225797,under repair
supplier 0,lodge,WAUBF48HX8K111693,emergency standby
supplier 2,cabin,WDDGF4HB3EA114558,under repair
supplier 2,depot,1G6DS5E37D0199410,standby
supplier 3,isle,5YMGZ0C54E0490954,inactive
supplier 3,summit,WAUKH78E88A756074,in transit
supplier 4,summit,SCFEBBAK8BG560209,temporary storage
supplier 4,nexus,3D4PG4FB3BT360799,recalled
supplier 2,shrine,JN1CV6EK7EM236367,reassigned
supplier 0,hideaway,5UXKR2C55F0215298,lost in action
supplier 2,depot,1FTSF3B54AE716838,standby
supplier 0,lodge,1N6AA0CCXBN121757,in transit
supplier 1,homestead,1D7RW7GP5AS462907,lost in action
supplier 0,depot,2HNYD28598H918382,in transit
supplier 2,nexus,JHMFA3F21AS300281,standby
supplier 0,bastion,1G6DC1ED7B0468856,undergoing testing
supplier 4,shelter,WBAFR7C53DD989892,surveillance mode
supplier 4,isle,1G6KD57Y77U556172,under maintenance
supplier 3,shrine,WA1LGAFE3DD347414,undergoing training
supplier 1,manor,JH4CL959X5C009180,covert operation
supplier 0,lodge,JH4KC1F59FC621221,under repair
supplier 3,retreat,2HNYD18983H210050,under evaluation
supplier 1,beacon,JHMFA3F22BS038451,in development
supplier 4,vault,4T3BA3BB6EU086570,retired
supplier 1,shrine,1G6DD1E3XE0943408,under evaluation
supplier 0,retreat,TRUWX28NX21606006,critical condition
supplier 0,beacon,WBANW53508C204491,in development
supplier 0,retreat,WAUML54BX2N146197,under maintenance
supplier 1,bastion,WBA5M0C50ED346807,critical condition
supplier 1,cove,JN8AS5MT9CW884302,critical condition
supplier 1,bastion,JTHBL1EF6B5049792,emergency standby
supplier 2,shelter,NM0KS6AN8AT002902,retired
supplier 4,lodge,WAU4FAFR5DA353732,awaiting deployment
supplier 3,retreat,SAJWA4EC2DM729490,awaiting deployment
supplier 3,cove,1GTN1TEH3EZ601585,in development
supplier 1,nexus,2LMDJ6JK7DB541925,undergoing training
supplier 3,shrine,WBA3A9C55FK847130,in transit
supplier 3,cove,1FAHP2DW5CG696848,standby
supplier 4,shrine,5N1AR2MM2EC500245,awaiting deployment
supplier 3,depot,WBAKF9C56CE885280,critical condition
supplier 2,frost,1GKS1AE06CR990385,undergoing testing
supplier 4,homestead,1FTEW1CW5AK909476,recalled
supplier 1,isle,JA32X2HU6DU327524,retired
supplier 0,tower,3TMJU4GNXDM720099,under maintenance
supplier 3,hideaway,WP0AA2A87AU799433,lost in action
supplier 1,hideaway,2C3CDXGJ2DH946860,lost in action
supplier 1,cabin,WBA3B1C56DF953672,active
supplier 3,tower,YV126MFD6F1453612,inactive
supplier 1,cove,WAULT58E83A610211,retired
supplier 2,tower,1G6DA67VX90675535,reserve
supplier 4,homestead,WBAKF9C59DE333631,surveillance mode
supplier 1,mirage,1D7RB1GT2AS172873,undergoing testing
supplier 2,isle,5TDBK3EH2AS691596,lost in action
supplier 3,fortress,WBABS33443J922396,undergoing training
