0,1,2,3
supplier 4,data encryption module,JTHBK1EG4C2217315,in transit
supplier 0,secure tablet,1G6AB5SA9F0985752,temporary storage
supplier 3,data transmitter,WAUMGBFL6BA468173,surveillance mode
supplier 3,covert watch,WAUKH94F76N969078,under repair
supplier 2,tactical radio,WDDGF5EB4BR705795,critical condition
supplier 2,secure walkie-talkie,WBAAZ33424K217051,undergoing testing
supplier 3,covert watch,KNAFT4A26D5745379,in transit
supplier 0,covert pen,WP0AB2A89CS288558,reserve
supplier 0,radio earpiece,2C3CCAKT7CH713242,surveillance mode
supplier 0,secure wi-fi hotspot,JTEBU5JR9E5115371,undergoing training
supplier 3,tactical radio,1N6AA0CA1CN498915,destroyed
supplier 1,data encryption module,1GYFC53219R036293,recalled
supplier 0,secure messaging app,KNAFK4A60F5309619,emergency standby
supplier 0,tactical radio,WAUBF78E87A990512,under analysis
supplier 1,secure messaging app,JH4DB76631S739612,undergoing training
supplier 4,data transmitter,2HNYD18856H483670,awaiting deployment
supplier 1,encryption device,2C3CDXFG4FH623760,covert operation
supplier 1,secure laptop,WDDJK6FA4FF044127,emergency standby
supplier 0,radio backpack,KM8JT3AC6AU884618,in development
supplier 0,covert pen,1G6KE57Y91U366944,in development
supplier 1,radio earpiece,WBAVM1C56FV221070,active
supplier 4,secure tablet,3VW217AU6FM143294,retired
supplier 3,radio backpack,SCFFDEDN3CG770353,undergoing upgrades
supplier 1,voice changer device,WBAWB7C50AP584958,under repair
supplier 0,secure laptop,3VWKP7AJ5CM084108,lost in action
supplier 1,handheld transceiver,WBAAV53481F967212,undergoing testing
supplier 4,covert watch,WBA3A9C50FK635624,reserve
supplier 0,covert pen,JTJBM7FX0F5427049,under analysis
supplier 2,secure laptop,19UUA65625A117581,critical condition
supplier 4,radio earpiece,1FTWW3B56AE589043,reserve
supplier 0,voice changer device,1G6DJ8E30C0961673,temporary storage
supplier 1,tactical headset,1C3CDZAB0CN231210,in development
supplier 3,secure laptop,3D7TP2CT3BG171355,undergoing testing
supplier 3,secure tablet,SCFEFBAC2AG075141,critical condition
supplier 4,secure laptop,JH4NA21601T211229,undergoing upgrades
supplier 3,handheld transceiver,JN8AZ2KRXCT414671,reserve
supplier 0,covert watch,3D4PG5FV5AT084348,reassigned
supplier 4,data encryption module,2C3CCAEG0FH649189,awaiting deployment
supplier 3,handheld transceiver,JH4CU2F43DC611506,standby
supplier 4,handheld transceiver,WBANF73547C631327,undergoing testing
supplier 3,secure laptop,WAURVAFD2BN386786,undergoing upgrades
supplier 0,tactical antenna,JTDKTUD32ED141034,under maintenance
supplier 4,tactical radio,3GYEK62887G554098,inactive
supplier 4,tactical headset,WBA3N3C5XFF024543,undergoing testing
supplier 1,satellite phone,5NPDH4AE3BH977344,in transit
supplier 3,secure wi-fi hotspot,WAUNF98P46A157959,active
supplier 3,tactical antenna,3GYFNCEY5AS614901,in transit
supplier 2,secure messaging app,1G6AY5S30E0217592,under maintenance
supplier 1,secure laptop,WAUGFAFC1DN630183,undergoing training
supplier 2,radio earpiece,KNAFX6A82F5690520,undergoing training
supplier 1,radio backpack,1N6AD0CU2AC776957,undergoing upgrades
supplier 1,encryption device,1YVHZ8BA1A5325106,reserve
supplier 2,data encryption module,JN1AZ4EH9FM537261,under evaluation
supplier 1,tactical antenna,1GYUKEEJ0AR995770,covert operation
supplier 2,radio backpack,WBA3N7C59FK996875,undergoing training
supplier 1,radio backpack,5UMBT935X6L919566,under evaluation
supplier 4,secure messaging app,WAUKG98E06A984551,critical condition
supplier 3,secure smartphone,WBSDX9C50CE298624,inactive
supplier 1,data transmitter,WAU4GBFB1AN700757,under evaluation
supplier 4,secure tablet,2HNYD18833H005226,destroyed
supplier 3,secure walkie-talkie,WAUKFAFL2BA568579,in transit
supplier 0,encryption device,3D73Y3CL0BG665661,active
supplier 1,covert pen,WAUFMAFC1FN136233,under evaluation
supplier 0,data encryption module,KL4CJASB2EB167903,under analysis
supplier 4,secure backpack,3LNHL2GC9CR323775,recalled
supplier 1,secure wi-fi hotspot,WBAWV13599P031693,temporary storage
supplier 3,voice changer device,3GYFNBEY6AS182877,surveillance mode
supplier 4,tactical antenna,1FTEW1CW5AF953471,in transit
supplier 3,encryption device,JTHFE2C27B2324542,undergoing training
supplier 3,secure laptop,WBANU5C5XAB821687,under evaluation
supplier 0,data transmitter,WBAYA8C52FG559097,critical condition
supplier 3,satellite phone,19XFB2E58CE487979,lost in action
supplier 3,satellite phone,KMHEC4A44DA167530,inactive
supplier 1,covert pen,KMHTC6AD2DU761356,reserve
supplier 4,secure messaging app,WBAKG1C54CJ223526,active
supplier 1,secure tablet,1B3CB5HA8BD401049,active
supplier 0,secure tablet,YV4902DZ4C2976770,under maintenance
supplier 1,tactical headset,WVWED7AJ5AW716501,critical condition
supplier 0,secure smartphone,2T1KU4EE6DC089593,in transit
supplier 1,data encryption module,1N4AA5AP1DC853978,under repair
supplier 4,secure smartphone,WA1VGAFPXEA752568,retired
supplier 1,data transmitter,TRUSX28N911781876,awaiting deployment
supplier 1,secure laptop,5UXWX7C52BL465255,awaiting deployment
supplier 0,handheld transceiver,3VWML7AJ0CM940239,emergency standby
supplier 4,secure tablet,1FTMF1CW0AK261508,undergoing training
supplier 4,radio earpiece,WAUUL78E95A421988,emergency standby
supplier 1,tactical antenna,JN1AZ4EHXFM531436,under analysis
supplier 3,secure messaging app,4A4AP3AU5EE244569,retired
supplier 4,secure messaging app,1G6KD57997U606711,critical condition
supplier 1,radio backpack,5GAKRCKD0DJ425817,in transit
supplier 2,tactical radio,2G61V5S88E9219813,emergency standby
supplier 4,secure walkie-talkie,1G4GF5G30FF838718,covert operation
supplier 4,covert watch,5BZBF0AA3EN893614,surveillance mode
supplier 3,radio backpack,WBAYB6C50FD915100,destroyed
supplier 3,voice changer device,WBAVC53557F448028,awaiting deployment
supplier 0,data transmitter,WBAEA53538C106280,critical condition
supplier 1,radio earpiece,SCBDP3ZA7AC205098,undergoing training
supplier 2,covert pen,SCFBB04B68G679002,in development
supplier 2,data encryption module,WBAVC73597A269371,reserve
supplier 3,data transmitter,1G6DK1E31C0764130,destroyed
supplier 2,tactical radio,1D7RB1CP9AS531743,emergency standby
supplier 1,tactical antenna,4A31K3DT2AE320099,under analysis
supplier 1,voice changer device,3VWKX7AJ6CM373689,retired
supplier 3,covert watch,WAUKH74F06N541048,surveillance mode
supplier 1,secure tablet,1G4CU541444114644,lost in action
supplier 3,radio backpack,1GKS2GEJ1DR986822,undergoing testing
supplier 4,secure tablet,5GAKVBKD7EJ541068,in development
supplier 3,secure messaging app,1GYS3DEF7BR412171,lost in action
supplier 1,secure wi-fi hotspot,1FTEX1CM4CF000801,retired
supplier 1,satellite phone,1VWAH7A39EC715585,awaiting deployment
supplier 3,covert watch,KMHDB8AE5CU263226,under maintenance
supplier 1,radio earpiece,1N6BF0KL1FN330950,retired
supplier 4,secure messaging app,3GYFNFEY1BS844258,retired
supplier 0,satellite phone,2T1BPRHE4FC193423,inactive
supplier 3,secure messaging app,2HNYB1H25AH394918,inactive
supplier 3,tactical headset,5UXFH0C56BL887579,undergoing upgrades
supplier 1,encryption device,4T1BD1FK7CU467310,undergoing training
supplier 0,data transmitter,WBAVM1C59DV386771,under maintenance
supplier 1,secure laptop,WBAFR1C57BC566894,undergoing upgrades
