0,1,2,3
supplier 4,tactical headset,5FRYD4H6XGB683780,under evaluation
supplier 2,handheld transceiver,NM0GE9E79F1971489,lost in action
supplier 0,secure laptop,JN1CV6FE0BM223299,recalled
supplier 1,data transmitter,1GKS1FEJ8CR900580,destroyed
supplier 1,covert watch,1FADP5AU7DL306683,destroyed
supplier 3,voice changer device,WBA5M4C56FD761591,recalled
supplier 3,encryption device,1G4GA5GR6CF185326,recalled
supplier 2,data transmitter,1HGCP2E38CA585076,in development
supplier 4,handheld transceiver,JTJYWRBZ9F2545819,lost in action
supplier 3,secure laptop,1C4SDHCT6DC528423,retired
supplier 3,tactical headset,5J8TB3H34GL355576,under repair
supplier 1,covert pen,WAUVT68E72A672275,inactive
supplier 3,secure backpack,1C3CDZBG4DN025268,under evaluation
supplier 0,radio earpiece,1FMCU4K3XCK642811,destroyed
supplier 4,tactical radio,WAUSF78E17A679830,under repair
supplier 3,secure smartphone,1FMJU1F50AE649344,awaiting deployment
supplier 4,secure walkie-talkie,1G6DE8EG7A0959245,undergoing upgrades
supplier 3,encryption device,WBAGN83524D533887,undergoing upgrades
supplier 3,handheld transceiver,1FTEX1E87AF347990,critical condition
supplier 2,handheld transceiver,3VWPG3AG6AM711169,under repair
supplier 0,data transmitter,WAULT58E04A693649,standby
supplier 2,encryption device,WAUAF48H58K756764,inactive
supplier 1,tactical headset,1GYS3KEF2ER450447,critical condition
supplier 2,secure walkie-talkie,3MZBM1L78EM554965,awaiting deployment
supplier 0,secure wi-fi hotspot,WAUBF78E57A946239,destroyed
supplier 0,secure messaging app,5GADS13S072362621,critical condition
supplier 4,radio earpiece,WAUCFAFR1CA881648,destroyed
supplier 1,covert pen,WAUJT54BX2N739870,undergoing upgrades
supplier 4,tactical antenna,WAUJC58E52A710420,lost in action
supplier 2,handheld transceiver,5N1AR1NB1BC200196,awaiting deployment
supplier 1,data transmitter,1FTEX1CM2DF675404,temporary storage
