0,1,2,3
supplier 1,serpent wrath,TRUVD38J091257651,under maintenance
supplier 1,storm surge,WBA5B1C55FG764551,reserve
supplier 4,shadow shard,JN8AF5MR9BT025607,temporary storage
supplier 2,shadow shard,WAUBFCFL3CN113889,undergoing testing
supplier 4,solar saber,5NPDH4AE1BH662543,inactive
supplier 2,firestorm annihilator,WAUPL68E84A175571,in transit
supplier 2,nightfall reaper,JTDKTUD33DD219299,destroyed
supplier 1,ghosteye,WA1WMAFE1FD025878,recalled
supplier 3,nebula blaze,1GD311CG7FZ014647,undergoing testing
supplier 5,cyclone viper,WAUHF78P77A930149,in transit
supplier 1,inferno wraith,3D73Y4EL8BG659285,recalled
supplier 1,nebula blaze,WAUEFBFL8CN516032,in development
supplier 5,whisperer,KNDMG4C38A6911654,undergoing upgrades
supplier 5,cyclone viper,2G4WC582481854828,temporary storage
supplier 4,guardian veil,WAUJC58E05A576596,in development
supplier 2,shadow shard,1FTWW3CY4AE569303,under evaluation
supplier 2,silent serpent,3N1CN7AP2FL743888,under evaluation
supplier 3,celestial saber,JN1CV6EK3EM633252,under maintenance
supplier 2,silent serpent,JN1BJ0HR5FM523950,under repair
supplier 2,phantom fury,WVWAP7AN4EE804525,destroyed
supplier 2,nebula blaze,WAUVF98K39A742122,under analysis
supplier 5,silent serenity,1G6DE8EY8B0859424,under maintenance
supplier 2,serpent wrath,JN8AZ1MU8DW536067,in transit
supplier 3,firestorm annihilator,WAUDK78T48A625572,surveillance mode
supplier 4,cyclone viper,KMHEC4A43DA435354,under maintenance
supplier 2,phantom fury,5N1AR2MM1FC393206,active
supplier 3,twilight striker,5J8TB3H5XEL971796,under evaluation
supplier 5,thunderclap enforcer,1G6DN57S650195295,reassigned
supplier 3,inferno wraith,WAUR4AFD7CN554149,critical condition
supplier 1,toxic whisper,2C3CDXDT1DH986384,awaiting deployment
supplier 4,nebula blaze,WBA3A9C51EK936093,awaiting deployment
supplier 5,solar saber,JM1NC2MF7D0162558,recalled
supplier 2,talon shroud,4JGBF2FE0CA183836,emergency standby
supplier 3,guardian veil,4T1BK3DB0AU819466,in transit
supplier 3,nebula blaze,JTHBE1KS4B0662910,active
supplier 2,cyclone blades,JH4DC54886S441067,in transit
supplier 3,inferno wraith,WBSBR93413P073819,in development
supplier 4,celestial saber,19XFA1F32BE488327,emergency standby
supplier 4,guardian veil,WBADT43443G888811,awaiting deployment
supplier 4,silent serenity,SCBZK22E41C367590,awaiting deployment
supplier 2,ghosteye,WBAVB77558N564605,standby
supplier 5,twilight striker,5GAEV23D89J472151,standby
supplier 1,silent serenity,1ZVBP8AM4E5683929,emergency standby
supplier 4,havoc quake,WDDHF2EB6CA473719,critical condition
supplier 4,sonic eclipse,JH4DC53066S252414,under maintenance
supplier 1,cyclone viper,1G6DJ1E35D0283981,lost in action
supplier 4,shadow shard,SCBZB25E92C618150,recalled
supplier 4,solar saber,WBS3R9C50FF673612,lost in action
supplier 4,phantom fury,JH4DC53863S974953,surveillance mode
supplier 5,guardian veil,WAU3GBFC6DN061025,undergoing training
supplier 3,silent serenity,WAUBVAFB9AN691734,active
supplier 5,sonic eclipse,3C3CFFDR5DT611257,critical condition
supplier 3,inferno wraith,1FTWW3DY6AE421345,inactive
supplier 2,firestorm annihilator,WBAUL73559V426157,awaiting deployment
supplier 4,inferno wraith,SCBZK22E62C494987,undergoing upgrades
supplier 1,nightfall reaper,JH4KB16638C150908,undergoing upgrades
supplier 2,thunderclap enforcer,3FA6P0LU9DR861418,undergoing upgrades
supplier 4,phantom fury,5GAER23778J480478,temporary storage
supplier 3,guardian veil,JN1AZ4EH6CM187356,under repair
supplier 2,shadow shard,JH4DC548X5S500232,in transit
supplier 1,cyclone viper,3D7TP2CT5AG372723,undergoing upgrades
supplier 1,whisperer,4JGDA2EB8EA499180,temporary storage
supplier 2,thunderclap enforcer,WVWED7AJXCW031641,reassigned
supplier 1,nebula blaze,SCBLC47J68C798298,standby
supplier 2,ghosteye,WAUGN94F99N353336,awaiting deployment
supplier 1,celestial saber,WAUBFAFL5FN460648,in development
supplier 3,cyclone viper,2C3CK6CT9AH781893,under maintenance
supplier 3,shadow shard,1FA6P0G74E5742880,recalled
supplier 4,cyclone viper,1GD12XEG3FF896812,lost in action
supplier 4,toxic whisper,5UXWX9C56F0730598,in development
supplier 1,celestial saber,WBA3T7C5XF5515679,destroyed
supplier 5,spectral storm,1GKS1EEF2CR056462,emergency standby
supplier 4,serpent wrath,1D4RE5GG9BC243089,temporary storage
supplier 4,talon shroud,WVWAN7AN4EE959808,standby
supplier 2,inferno wraith,SCFFDCBD6AG408979,under repair
supplier 4,silent serpent,1N6AA0CA8CN438730,surveillance mode
supplier 2,cyclone viper,1FMJK1FTXFE010030,under evaluation
