0,1,2,3
supplier 5,thunderclap enforcer,1C4RDHEG7FC795975,temporary storage
supplier 5,cyclone viper,3GYFNBEY9BS254429,recalled
supplier 3,quantum pulse,YV1612FH4E2864894,critical condition
supplier 5,inferno wraith,WA1EY94L59D946392,temporary storage
supplier 2,storm surge,1GYS3JEF9ER999511,under repair
supplier 1,talon shroud,3HGGK5G54FM410024,under analysis
supplier 5,solar saber,2G4WY55JX11546131,under evaluation
supplier 5,firestorm annihilator,4A31K5DF2CE696357,covert operation
supplier 5,shadow shard,5UXFG83549L044900,awaiting deployment
supplier 5,cyclone blades,1FAHP3HN3AW471032,surveillance mode
supplier 1,inferno wraith,1G6YX36D575767241,temporary storage
supplier 2,shadow shard,2FMGK5BC5CB774379,undergoing training
supplier 5,talon shroud,2C3CCARG4FH705158,covert operation
supplier 4,ghosteye,3VWML7AJ3CM855637,destroyed
supplier 3,phantom fury,SALWR2TF7FA419437,emergency standby
supplier 1,silent serpent,3GYFNAE35CS742874,under maintenance
supplier 5,cyclone blades,1FMJK1HT7FE359501,under analysis
supplier 1,celestial saber,JTHFF2C20F2901320,destroyed
supplier 1,silent serenity,JN1AZ4EH6AM058577,reserve
supplier 4,firestorm annihilator,1G6DX67D360904493,covert operation
supplier 2,spectral storm,WA1VMBFE3BD524175,undergoing testing
supplier 2,storm surge,WAUKD78P79A003070,critical condition
supplier 1,firestorm annihilator,SCBBB7ZH4FC250131,emergency standby
supplier 4,havoc quake,WBASP2C54BC935138,inactive
supplier 4,inferno wraith,1FMJK1F52CE157410,temporary storage
supplier 2,spectral storm,2T2BK1BAXEC271123,reassigned
supplier 5,quantum pulse,WAU3FAFR6BA990315,under repair
supplier 1,solar saber,1G6AY5S31E0657269,under maintenance
supplier 5,talon shroud,5UXWY3C56F0615512,lost in action
supplier 3,firestorm annihilator,WAUDFAFL4AN571256,recalled
supplier 3,shadow shard,3GYFK66N03G318382,reassigned
supplier 1,silent serpent,5N1AA0NC3BN227575,critical condition
supplier 3,cyclone viper,KNADH4A32A6438721,under evaluation
supplier 4,silent serenity,WAUCFAFR5AA918505,covert operation
supplier 1,ghosteye,WVGAV7AX2AW384223,reassigned
supplier 2,twilight striker,WBAPH7C54AE405352,awaiting deployment
supplier 4,thunderclap enforcer,SCBLF34F22C745493,surveillance mode
supplier 4,silent serenity,WAUBF78E88A253487,retired
supplier 4,cyclone viper,1GKS2GEJ5CR472244,destroyed
supplier 1,solar saber,JTHBE5C21C5377785,lost in action
supplier 1,cyclone viper,1G4GB5EG0AF104803,lost in action
supplier 3,spectral storm,WA1DVBFEXAD065475,destroyed
supplier 1,phantom fury,JH4CU2E69BC740995,reassigned
supplier 1,spectral storm,JTDJTUD33DD405596,retired
supplier 5,whisperer,3C3CFFCR1CT167326,standby
supplier 5,quantum pulse,WA1WKBFP1AA727173,active
supplier 3,storm surge,1NXBU4EEXAZ291735,inactive
supplier 4,spectral storm,WBAKE5C57CJ918340,under repair
supplier 3,whisperer,1G6DM5E35C0728801,temporary storage
supplier 2,sonic eclipse,WDDGF4HBXCF947645,under analysis
supplier 3,cyclone viper,5UXFB53574L989460,undergoing testing
supplier 5,firestorm annihilator,WBAAN37441N747926,retired
supplier 3,storm surge,1G6AS5S38F0930386,under maintenance
supplier 4,sonic eclipse,KNAGN4AD1F5945623,emergency standby
supplier 2,storm surge,WBAYB6C57FG789090,covert operation
supplier 4,twilight striker,4A4AP3AU7FE300190,under evaluation
supplier 2,spectral storm,WA1AY74LX8D222408,undergoing upgrades
supplier 5,solar saber,1G6AR5S3XE0478127,recalled
supplier 1,sonic eclipse,1FTSW2B51AE365428,temporary storage
supplier 2,nightfall reaper,3GYFK62827G616325,inactive
supplier 3,guardian veil,5GAKRCKD5DJ967026,surveillance mode
supplier 3,whisperer,1G6DK5E30C0259039,inactive
supplier 3,sonic eclipse,JTDKTUD34DD300764,under repair
supplier 2,nightfall reaper,1GKS1AE0XDR095676,emergency standby
supplier 3,solar saber,1GT3CZBG8AF799012,critical condition
supplier 1,silent serenity,WAUHE98P29A884005,retired
supplier 3,spectral storm,WP0AA2A92CS242243,in development
supplier 4,havoc quake,WAUGFAFC9FN075518,under maintenance
supplier 2,nebula blaze,WAURVAFD7CN809993,retired
supplier 5,cyclone viper,1C4AJWAGXFL949577,inactive
supplier 3,sonic eclipse,JTDZN3EU0E3814189,surveillance mode
supplier 1,phantom fury,JH4DB75551S187426,retired
supplier 1,serpent wrath,1GYS4FEJ3BR377190,under evaluation
supplier 1,quantum pulse,WVGAV3AXXEW201858,emergency standby
supplier 4,storm surge,1G4GB5GR4FF871060,undergoing training
supplier 1,serpent wrath,WAULFAFH1BN446658,recalled
supplier 4,twilight striker,2FMGK5BC9CB502854,standby
supplier 4,sonic eclipse,5FPYK1F28DB645019,emergency standby
supplier 2,twilight striker,5GALRCED7AJ189923,in development
supplier 4,sonic eclipse,1G6AX5S32E0161531,under maintenance
supplier 2,cyclone viper,WAUGFAFC9DN017650,reassigned
supplier 2,twilight striker,1N6AF0KYXFN656186,emergency standby
supplier 5,guardian veil,SCFHDDAJ0BA823967,undergoing upgrades
supplier 1,cyclone viper,WA1CGAFE1BD958376,surveillance mode
supplier 2,cyclone blades,1FMCU4K31BK687621,under evaluation
supplier 3,cyclone viper,1G6DW6ED0B0897048,covert operation
supplier 1,thunderclap enforcer,JN1CV6EK0BM727696,under analysis
supplier 1,sonic eclipse,2T1BURHE6FC323775,under analysis
supplier 4,solar saber,JA4AS2AW1AZ821371,temporary storage
supplier 3,ghosteye,WA1WKAFP4BA465385,under repair
supplier 4,guardian veil,WBAFU9C56CD077461,under maintenance
supplier 5,twilight striker,WBA3B5C58FF032936,recalled
supplier 4,sonic eclipse,1N6BF0KM2FN919871,under repair
supplier 5,nightfall reaper,WBAYA6C50FG927443,recalled
supplier 1,solar saber,1GD22ZCG7CZ724666,lost in action
supplier 3,firestorm annihilator,WBSKG9C58DJ589467,undergoing testing
supplier 5,toxic whisper,1GYUCGEF8AR030160,reassigned
supplier 2,toxic whisper,3C4PDDBG4FT560913,covert operation
supplier 2,thunderclap enforcer,WBAEV33425K385822,under maintenance
supplier 3,celestial saber,WBAVL1C56EV983252,reassigned
supplier 3,nebula blaze,1G6DU6EA2A0571990,retired
supplier 5,storm surge,1FTEX1CM0BK320798,lost in action
supplier 1,phantom fury,TRUTC28N411489844,reassigned
supplier 3,sonic eclipse,JM1NC2NFXE0362897,recalled
supplier 4,cyclone viper,1G4GA5EC5AF280357,under maintenance
supplier 5,havoc quake,1C6RD7MT5CS755380,destroyed
supplier 2,spectral storm,1G6KE57YX5U578208,in transit
supplier 3,havoc quake,3D73Y4CL8AG753409,standby
supplier 2,celestial saber,1FMJK1HT1FE095210,under maintenance
supplier 1,ghosteye,SCFBF03B58G391770,recalled
supplier 5,phantom fury,1C4AJWAG8EL497885,destroyed
supplier 5,thunderclap enforcer,1FTKR1AD9AP285289,recalled
supplier 4,solar saber,JHMGE8G2XAC182410,destroyed
supplier 2,silent serenity,3G5DB03L66S245203,undergoing upgrades
supplier 4,storm surge,ZFBCFADH8FZ831643,destroyed
supplier 2,ghosteye,1G6KF57971U665418,under maintenance
supplier 4,silent serenity,JM1CR2W38A0406982,undergoing training
supplier 4,talon shroud,2C3CDYBT2CH893512,retired
supplier 5,nebula blaze,JTHBE5C28A5417910,temporary storage
supplier 3,havoc quake,SCFFDCBD9CG343001,covert operation
supplier 3,nightfall reaper,5GAKVCKD4EJ924732,reserve
supplier 3,whisperer,TRUB3AFK6D1596624,in transit
supplier 2,thunderclap enforcer,1FTEX1CM2DF711043,undergoing testing
supplier 3,havoc quake,JTDBT4K36A1259506,retired
supplier 2,spectral storm,5FNYF3H41EB850917,emergency standby
supplier 1,havoc quake,WBADT534X2C707917,under analysis
supplier 4,celestial saber,WAUVC68E73A097077,in development
supplier 4,sonic eclipse,JN8AF5MR3CT522766,in transit
supplier 5,silent serenity,5N1AN0NW8FN253030,undergoing upgrades
supplier 1,havoc quake,W04GU5GC9B1205677,under evaluation
supplier 2,ghosteye,WAUVT58E05A915388,undergoing training
supplier 1,serpent wrath,WAUR4AFDXDN169296,recalled
supplier 3,silent serenity,SCBGR3ZA5CC244878,standby
supplier 4,solar saber,5UXFA13536L613000,surveillance mode
supplier 4,serpent wrath,19UUA8F2XBA185226,active
supplier 1,solar saber,JTHBW1GG4E2159906,under evaluation
supplier 5,whisperer,WAUDH98E16A214431,recalled
supplier 4,thunderclap enforcer,WDDLJ7DB9CA034120,retired
supplier 4,toxic whisper,WAULT58EX2A798132,standby
supplier 1,serpent wrath,1FMJK1FT7FE361770,under evaluation
supplier 4,celestial saber,1G6DA1E32C0549682,covert operation
supplier 5,cyclone blades,1GYS3CEFXER521772,undergoing testing
supplier 2,shadow shard,5J8TB4H3XEL465082,under evaluation
supplier 3,cyclone blades,WAUKG78EX5A347685,undergoing testing
supplier 1,storm surge,JH4KA96662C593160,inactive
supplier 3,nebula blaze,KL4CJESB3FB209472,surveillance mode
