0,1,2,3
supplier 4,silent serpent,WBA5B3C53FD934113,inactive
supplier 3,phantom fury,5N1BA0NE6FN986216,critical condition
supplier 2,storm surge,SCBZB25E91C896142,in development
supplier 3,shadow shard,1G6DX67D570498766,retired
supplier 4,shadow shard,JN8AF5MR6DT059930,reserve
supplier 2,ghosteye,1GYFK43838R005868,surveillance mode
supplier 4,whisperer,1N4AL2AP8AC563032,under repair
supplier 4,quantum pulse,JN8AE2KP9D9895294,covert operation
supplier 3,storm surge,NM0AS8F75E1342978,awaiting deployment
supplier 4,storm surge,JH4NA21664T461336,destroyed
supplier 5,solar saber,2LMDJ6JK7DB035981,under repair
supplier 4,inferno wraith,WBAPM5C58BE943957,lost in action
supplier 1,silent serenity,WAUAH78E78A786940,in transit
supplier 3,silent serpent,2C4RDGEG1ER169676,reserve
supplier 3,sonic eclipse,WAULT58E12A672645,under repair
supplier 3,silent serpent,1D7RV1GT2BS198463,inactive
supplier 3,spectral storm,SCFEBBAC4AG476945,undergoing testing
supplier 1,shadow shard,1G6AM5S3XD0297641,awaiting deployment
supplier 4,phantom fury,WBA3B3C58DF895639,under maintenance
supplier 3,solar saber,WAUJT68E15A969643,standby
supplier 4,nightfall reaper,WBA3A5C56EJ455464,under repair
supplier 3,quantum pulse,5N1AN0NU8BC079187,temporary storage
supplier 5,nebula blaze,3C4PDDDG9ET938882,retired
supplier 1,nebula blaze,3VW507AT5FM718668,temporary storage
supplier 4,sonic eclipse,KMHCT4AEXDU112059,destroyed
supplier 4,silent serenity,WUADU98E58N936305,in transit
supplier 3,guardian veil,WAUDH98E58A998762,lost in action
supplier 3,ghosteye,SALAB2D41BA306623,under repair
supplier 5,nightfall reaper,2G4WC532051749349,in transit
supplier 2,phantom fury,2B3CK4CV9AH393288,awaiting deployment
supplier 3,toxic whisper,1GD020CG5DZ786944,lost in action
supplier 5,havoc quake,JM1CW2BL1D0974655,undergoing testing
supplier 2,shadow shard,1FTEX1CM4BF894071,in development
supplier 5,thunderclap enforcer,5N1AT2MK1EC351584,emergency standby
supplier 4,silent serenity,2LMDJ6JK8FB276015,reserve
supplier 3,inferno wraith,2HNYD18763H658463,reserve
supplier 3,thunderclap enforcer,5J6YH1H37BL696061,awaiting deployment
supplier 1,firestorm annihilator,WA1LMAFE9AD579150,undergoing upgrades
supplier 1,thunderclap enforcer,WVWAB7AJXDW925693,retired
supplier 2,storm surge,1G6AK5S37F0599445,in development
supplier 2,inferno wraith,1GYEE53A590324934,recalled
supplier 5,storm surge,JTHBB1BAXB2442109,under evaluation
supplier 3,shadow shard,5FNYF3H25DB120134,undergoing training
supplier 2,celestial saber,5N1AA0NC6DN112794,under evaluation
supplier 1,quantum pulse,KMHGN4JE6FU005847,surveillance mode
supplier 2,ghosteye,SAJWA0EXXE8738668,temporary storage
supplier 5,shadow shard,WA1CMAFE4CD822687,inactive
supplier 2,spectral storm,WAULC58E73A641448,reserve
supplier 5,inferno wraith,WA1CFAFP6EA033795,active
supplier 2,cyclone blades,WA1DGBFE5FD171995,under analysis
supplier 4,quantum pulse,1G6AF5S34D0358251,emergency standby
supplier 3,talon shroud,3FAHP0DC1BR146631,inactive
supplier 3,spectral storm,3GYFK66N86G564715,emergency standby
supplier 1,twilight striker,WAUHE98P49A368292,in transit
supplier 4,toxic whisper,WBABN53403J135223,undergoing upgrades
supplier 5,shadow shard,SCFBF04B28G598907,covert operation
supplier 4,sonic eclipse,WAURVAFA6AN121311,surveillance mode
supplier 2,silent serpent,19UYA427X3A841826,covert operation
supplier 5,silent serenity,WA1VMAFPXEA484758,active
supplier 5,silent serpent,YV1960AS3A1485472,under repair
supplier 5,spectral storm,1FMCU4K35CK492381,temporary storage
supplier 2,whisperer,WAUVF78K59A818072,surveillance mode
supplier 5,spectral storm,WAUFMAFC1FN067432,reassigned
supplier 3,solar saber,JN1CV6AP4BM937106,under evaluation
supplier 5,serpent wrath,3C63D3DL4CG744666,reserve
supplier 2,twilight striker,JN8AE2KPXD9465421,critical condition
supplier 1,nebula blaze,WAUSFAFL9CA436193,undergoing upgrades
supplier 5,firestorm annihilator,5YMGY0C54CL506214,inactive
supplier 2,cyclone viper,2G4GN5EK0C9799341,destroyed
supplier 1,quantum pulse,19UUA65615A364008,recalled
supplier 4,solar saber,1FAHP3DN3AW192928,lost in action
supplier 3,twilight striker,5N1AA0NDXEN887562,recalled
supplier 3,firestorm annihilator,SALWG2VF1FA797594,recalled
supplier 3,silent serpent,WBALM7C50BE841305,lost in action
supplier 1,storm surge,JHMFA3F20AS767224,emergency standby
supplier 4,quantum pulse,WAUSG74F79N981582,under maintenance
supplier 5,toxic whisper,1GD120EG7BF669317,undergoing testing
supplier 1,sonic eclipse,1FAHP3E26CL322886,in development
supplier 1,quantum pulse,SCBGR3ZA9DC020658,active
supplier 4,thunderclap enforcer,WBADS43413G445454,lost in action
supplier 5,celestial saber,5N1AR2MM8FC023449,active
supplier 5,toxic whisper,WA1YD64B52N674943,undergoing training
supplier 5,toxic whisper,JM1NC2JF3E0395021,under maintenance
supplier 4,silent serpent,3C6JD6CT2CG775747,undergoing training
supplier 5,twilight striker,3N1CN7AP2EL438678,reassigned
supplier 3,phantom fury,1FTSW2B57AE518779,destroyed
supplier 3,nebula blaze,JH4DC53873C444906,undergoing training
supplier 3,serpent wrath,2C3CDXHG6CH305213,awaiting deployment
supplier 3,serpent wrath,YV4940BZXD1063305,undergoing upgrades
supplier 4,twilight striker,KMHEC4A46EA632908,emergency standby
supplier 5,inferno wraith,5UXWX7C54EL440927,in development
supplier 5,talon shroud,4T1BD1FK7EU208299,critical condition
supplier 2,storm surge,4T1BK3DB8AU274102,reserve
supplier 5,sonic eclipse,VNKJTUD34FA879004,recalled
supplier 3,nebula blaze,5TFCW5F10BX996726,surveillance mode
supplier 2,havoc quake,WAUVC58E94A783908,retired
supplier 3,whisperer,JH4DC53845S638835,reassigned
supplier 4,quantum pulse,WAUET48H25K248516,inactive
supplier 1,serpent wrath,1N6AA0EC0FN399246,under repair
supplier 3,celestial saber,1N6AF0KY9EN065362,retired
supplier 3,twilight striker,1D7RV1CP5BS232727,active
supplier 1,storm surge,WBAPH57529N202616,critical condition
supplier 1,havoc quake,WAUAH78E57A516782,undergoing testing
supplier 3,cyclone viper,WAUCFAFR1AA868606,under evaluation
supplier 4,shadow shard,WVGAV7AX0CW469645,destroyed
supplier 3,silent serpent,4T1BF1FK4EU078783,in transit
supplier 1,talon shroud,WBANF33517C146507,undergoing testing
supplier 5,spectral storm,5N1BA0NC3FN895824,emergency standby
supplier 1,spectral storm,1N6AD0CU9AC830481,undergoing training
supplier 1,twilight striker,WAUNF98P38A928494,under evaluation
supplier 5,talon shroud,2C4RDGCG8FR246189,critical condition
