0,1,2,3
supplier 4,solar saber,1G6AD5SX8D0924078,reassigned
supplier 3,thunderclap enforcer,5TDBW5G19BS857291,emergency standby
supplier 5,talon shroud,1D7RE2BK5BS329311,lost in action
supplier 3,serpent wrath,1G6DG5E58D0620070,critical condition
supplier 2,nebula blaze,JH4CL95816C331893,lost in action
supplier 4,thunderclap enforcer,1G6AA5RX8D0499105,critical condition
supplier 4,sonic eclipse,2V4RW3DG6BR112444,undergoing upgrades
supplier 5,firestorm annihilator,SAJWA4GB7FL569619,under evaluation
supplier 2,sonic eclipse,WAUGFAFR4DA044556,recalled
supplier 4,silent serpent,SALGR2VF9EA051648,recalled
supplier 3,talon shroud,SCBBR53W16C143075,in transit
supplier 2,nebula blaze,JM1BL1H33A1370696,standby
supplier 3,cyclone blades,2C4RRGAG4DR763331,undergoing training
supplier 1,spectral storm,WAUJC68E25A718307,recalled
supplier 4,spectral storm,5UXFB33592L023497,covert operation
supplier 5,quantum pulse,1N6AA0CA8AN399246,retired
supplier 5,solar saber,3C6JD6BP5CG046422,recalled
supplier 4,firestorm annihilator,3C4PDCAB8FT131421,under maintenance
supplier 2,quantum pulse,JH4CW2H60EC031009,under repair
supplier 3,silent serpent,1FTSX2A59AE925517,undergoing upgrades
supplier 3,toxic whisper,1G6DM577490746084,surveillance mode
supplier 4,serpent wrath,1G6DS1EDXB0463783,inactive
supplier 3,solar saber,WUAW2BFC5EN088932,active
supplier 2,guardian veil,1FA6P0G78E5174505,under analysis
supplier 4,celestial saber,WAUMFAFL8CN192652,in transit
supplier 2,sonic eclipse,JM1NC2EFXA0286236,undergoing upgrades
supplier 1,solar saber,JTHBE5C23A2657531,reserve
supplier 5,ghosteye,1FTWF3C5XAE005001,awaiting deployment
supplier 3,guardian veil,4T1BF3EK0AU069246,standby
supplier 3,cyclone blades,5FRYD4H21GB344600,undergoing testing
supplier 2,quantum pulse,JA4AP3AU1BZ828795,reassigned
supplier 4,ghosteye,JN1CV6FE7DM982812,reserve
