0,1,2,3
supplier 1,data encryption module,1G6DM8ED3B0935258,lost in action
supplier 4,data encryption module,WAUKF98E55A255480,critical condition
supplier 0,secure smartphone,4T1BF1FK3EU011141,emergency standby
supplier 1,radio backpack,5J8TB18219A510983,in transit
supplier 1,covert watch,1FTEW1CF4FF361650,under repair
supplier 2,covert watch,1C4NJPBAXDD207804,destroyed
supplier 4,satellite phone,1G6DA5EGXA0652145,destroyed
supplier 3,data encryption module,5GAKRBKD6FJ582670,awaiting deployment
supplier 1,secure messaging app,YV140MEB1F1977731,standby
supplier 2,secure backpack,YV4902DZ8E2290489,standby
supplier 3,secure smartphone,19UUA56892A040861,awaiting deployment
supplier 1,tactical radio,5N1AZ2MH3FN536969,undergoing training
supplier 1,tactical radio,WDDHF2EB0DA047672,destroyed
supplier 0,voice changer device,4A31K3DT5BE503112,surveillance mode
supplier 2,secure walkie-talkie,WBALL5C56CE121435,lost in action
supplier 2,secure messaging app,WAUXD68D62A821773,reserve
supplier 0,covert watch,JN1AZ4EH0AM318178,standby
supplier 0,covert pen,1G6DL8E30D0339098,destroyed
supplier 1,covert pen,1FTFW1E81AK120132,surveillance mode
supplier 4,secure backpack,WBA3B3C57EF565248,standby
supplier 1,secure wi-fi hotspot,4JGCB2FE9AA197957,awaiting deployment
supplier 1,radio backpack,5TDBY5G16DS227869,critical condition
supplier 3,tactical radio,3VW517AT4FM085206,undergoing upgrades
supplier 1,radio earpiece,WA1WYAFE9AD707808,undergoing training
supplier 4,satellite phone,3GYFNJE43AS789570,surveillance mode
supplier 2,secure laptop,WVWBB7AJ2DW195587,emergency standby
supplier 1,covert pen,WBAEB5C5XAC221817,undergoing training
supplier 2,radio earpiece,WAUCKAFRXAA671767,undergoing upgrades
supplier 0,satellite phone,WAULFAFH1BN601984,reserve
supplier 3,tactical antenna,WAUGGAFR6DA046547,retired
supplier 3,secure wi-fi hotspot,1GYUCBEF0AR534964,surveillance mode
supplier 1,data encryption module,5N1AN0NWXFN968441,retired
supplier 2,data encryption module,KMHGH4JH1FU453382,under analysis
