0,1,2,3
supplier 0,whisperwire audio recorder pen,5YMGZ0C58DL821192,surveillance mode
supplier 0,spectralscope hidden camera detector,5FRYD3H2XGB795227,undergoing upgrades
supplier 0,echolistener surveillance van,VNKKTUD35FA771771,in transit
supplier 5,invisocam wearable camera,5TFCW5F12BX419809,undergoing upgrades
supplier 5,silentwatch body-worn camera,1N6AD0CW8EN469269,undergoing upgrades
supplier 4,invisodrone micro surveillance,WDDHF5KB4FB767995,in development
supplier 2,stealthsatellite orbital recon,KNADH4A33A6191340,undergoing upgrades
supplier 5,ghostcam miniature camera,WAUFGBFB4BN484557,undergoing upgrades
supplier 3,whisperwire audio recorder pen,2C3CA4CG5BH545771,awaiting deployment
supplier 0,covertcomms smartphone monitoring software,JTHBF1D26F5219483,covert operation
supplier 4,echolistener surveillance van,4JGBF2FE8CA798327,under evaluation
supplier 5,whisperwire audio recorder pen,YV1612FHXD1204119,under repair
supplier 0,ghostnet deep web surveillance software,WBAVD53538A685497,retired
supplier 4,covertcomms audio transmitter,WBAPK7C59AA398374,recalled
supplier 1,shadoweye night vision goggles,5XXGM4A75EG339106,surveillance mode
supplier 2,whisperwhisker laser microphone,1GYS3EEJXBR556534,destroyed
supplier 4,phantomtracker vehicle gps jammer,WAUMK78K09A630647,under maintenance
supplier 0,ghostnet deep web surveillance software,1G4HR54K414741727,in development
supplier 4,echoguard perimeter security system,JTEBU5JR1A5114533,undergoing training
supplier 1,silentwatch body-worn camera,KL4CJESB1FB075254,surveillance mode
supplier 0,whisperwire audio recorder pen,WAUWFAFR8EA442172,active
supplier 0,ghostcam miniature camera,1G6DJ8EV7A0427889,inactive
supplier 3,covertcomms audio transmitter,WBAUN93519V089959,awaiting deployment
supplier 1,spectralscanner radio frequency detector,JTDZN3EU1D3879759,active
supplier 0,phantomtracker vehicle gps jammer,WBA3C1C50DK782048,awaiting deployment
supplier 0,covertcomms audio transmitter,WAUSG78E76A870731,in development
supplier 5,whisperwhisker laser microphone,4T1BF1FKXEU169086,under evaluation
supplier 3,invisocam wearable camera,1G6DL8E34C0117355,emergency standby
supplier 3,covertcomms smartphone monitoring software,19UUA66245A203373,inactive
supplier 4,spectralscope hidden camera detector,WAUGL98E65A438949,undergoing training
supplier 4,whisperwhisker laser microphone,1G6DW67VX90124085,under analysis
supplier 5,spectralscanner radio frequency detector,1C3CDZAB5DN060942,covert operation
supplier 5,echolistener surveillance van,JTEBU5JR9D5642941,inactive
supplier 5,invisodrone micro surveillance,1C3CCBAB4CN792469,under evaluation
supplier 2,spectralscope hidden camera detector,1N4AA5APXEC876614,undergoing upgrades
supplier 2,stealthsight binoculars,5NPEB4AC9CH857926,inactive
supplier 3,silentear audio bug,1FTEX1EW9AK472253,undergoing testing
supplier 5,covertcomms smartphone monitoring software,KNAFT4A24B5878476,temporary storage
supplier 1,silentwatch body-worn camera,WAUAF98E76A343086,recalled
supplier 1,silentear audio bug,WVWED7AJ8BW040109,under analysis
supplier 4,stealthsight binoculars,4T1BK3DB4AU962436,temporary storage
supplier 4,phantomtracker vehicle gps jammer,3GYFK66N73G316810,lost in action
supplier 2,whisperwhisker laser microphone,JTEBU4BF2AK919182,retired
supplier 0,covertcomms audio transmitter,WAUDF98E76A756915,reassigned
supplier 3,phantomtracker vehicle gps jammer,WAUCVAFR4CA064418,recalled
supplier 1,silentear audio bug,WBAKG1C57BE827174,critical condition
supplier 2,invisocam wearable camera,WAUAH74F48N372862,active
supplier 2,shadoweye night vision goggles,1FTWF3D58AE838097,critical condition
supplier 4,ghostcam miniature camera,JN8AZ2ND8F9365911,temporary storage
supplier 5,stealthsatellite orbital recon,3C4PDCEG0CT044453,awaiting deployment
supplier 0,covertcomms smartphone monitoring software,SCBLC47J38C758230,retired
supplier 5,spectralscope hidden camera detector,3N1AB7AP2FL587304,lost in action
supplier 4,covertcomms smartphone monitoring software,1HGCR2E77EA302067,standby
supplier 0,ghostcam miniature camera,2G4GR5ER4D9732955,destroyed
supplier 4,silentwatch body-worn camera,1G6DA1E3XC0336754,critical condition
supplier 3,stealthsatellite orbital recon,2FMDK3JCXAB482121,undergoing testing
supplier 2,phantomtracker gps beacon,1FMCU9E74AK602605,active
supplier 2,whisperwhisker laser microphone,JH4CU2F65EC755853,destroyed
supplier 2,invisocam wearable camera,WAUAF78E28A063616,under evaluation
supplier 3,invisodrone micro surveillance,5UXWX9C55DL300489,undergoing training
supplier 3,silentear audio bug,5UMCN93452L975639,emergency standby
supplier 3,echoguard perimeter security system,SCFBB03B68G169654,in transit
supplier 3,ghostnet deep web surveillance software,1FTSW2A58AE499838,under maintenance
supplier 3,covertcomms audio transmitter,TRURD38J781311270,in development
supplier 3,spectralscanner radio frequency detector,3D7TT2CT6AG462457,destroyed
supplier 5,whisperwhisker laser microphone,2C4RDGEG6CR900924,under maintenance
supplier 0,stealthsatellite orbital recon,WA1CMAFP7FA634124,under analysis
supplier 5,whisperwhisker laser microphone,1N6AA0EJ9FN552690,under analysis
supplier 0,invisodrone micro surveillance,JHMZF1D62ES601155,under maintenance
supplier 5,spectralscope hidden camera detector,1FBSS3BL7AD942831,under repair
supplier 2,whisperwire audio recorder pen,WDDHH8HB7BA997680,covert operation
supplier 5,invisodrone micro surveillance,4JGCB2FB6AA228894,inactive
supplier 0,invisodrone micro surveillance,WAUSVAFAXAN676473,awaiting deployment
supplier 5,covertcomms audio transmitter,JA4AS2AW9AZ815396,reserve
supplier 3,stealthsight binoculars,WA1EY74L49D888618,covert operation
supplier 0,stealthsight binoculars,1FTEW1CM6EK603696,inactive
supplier 4,spectralscanner radio frequency detector,WAUFGAFC9EN135126,standby
supplier 3,invisocam wearable camera,WAUBC48H26K004109,active
supplier 5,echoguard perimeter security system,JHMZF1D48CS719643,covert operation
supplier 0,spectralscanner radio frequency detector,19UYA42523A063004,reserve
supplier 0,whisperwhisker laser microphone,KNDMA5C19F6277655,in transit
supplier 0,phantomtracker gps beacon,1FTEW1E80AK134065,surveillance mode
supplier 0,whisperwhisker laser microphone,WBANE735X6B470215,active
supplier 1,covertcomms smartphone monitoring software,2D4RN5D11AR535471,under maintenance
supplier 3,whisperwhisker laser microphone,WBAWL13578P518010,covert operation
supplier 0,phantomtracker gps beacon,1G6DJ577580155494,temporary storage
supplier 5,echoguard perimeter security system,1GD312CG6DF468747,lost in action
supplier 1,echoguard perimeter security system,WA1LFAFP3DA083813,in transit
supplier 3,whisperwire audio recorder pen,5N1AA0NE5FN338300,under maintenance
supplier 5,covertcomms smartphone monitoring software,1NXBE4EE8AZ536769,surveillance mode
supplier 0,whisperwire audio recorder pen,SALSF2D42BA722639,in transit
supplier 2,silentear audio bug,WAUXU54B32N019124,in transit
supplier 4,whisperwire audio recorder pen,YV126MEC8F1313425,retired
supplier 5,phantomtracker vehicle gps jammer,1G4GD5GG7AF430282,destroyed
supplier 0,phantomtracker gps beacon,KMHTC6AD4DU942989,undergoing upgrades
