0,1,2,3
supplier 2,mav,WBA3T7C54F5497678,undergoing upgrades
supplier 1,reconnaissance uav,WAUSH98E56A159747,awaiting deployment
supplier 1,hover,JN1CV6AP1AM378662,standby
supplier 2,aerial,SCFAB02A56G066775,inactive
supplier 2,surveillance,WVGEF9BPXDD272083,undergoing testing
supplier 4,glider,WAULF98K19N205698,undergoing upgrades
supplier 3,stealth recon,WP0AB2A93FS647187,undergoing training
supplier 2,reconnaissance uav,1G4GA5GC3AF517490,destroyed
supplier 0,nano,WAUEF98E06A298428,covert operation
supplier 4,mini,WAUAF78E88A783955,emergency standby
supplier 4,nano,1GYUKBEF2AR613572,critical condition
supplier 0,fixed-wing uav,1G6YV36A165833259,covert operation
supplier 5,tactical,1GYFK26249R234279,in development
supplier 0,mav,1D4PU4GK5AW072718,standby
supplier 3,vtol,WUAUUAFG2CN084137,awaiting deployment
supplier 5,security,2T1BU4EE2DC708075,undergoing upgrades
supplier 1,fixed-wing uav,19UUA8F79DA169212,critical condition
supplier 1,autonomous,JM1CR2W30A0425624,under evaluation
supplier 2,reconnaissance uav,SCBBP9ZA4AC401302,reassigned
supplier 3,fixed-wing uav,1D7RW2GK6BS691699,under repair
supplier 3,security,WBAEW53433P901453,emergency standby
supplier 5,tactical,WAULC58E62A198594,awaiting deployment
supplier 3,high-altitude uav,SCBBR9ZA9CC832523,undergoing upgrades
supplier 3,tactical,1G6AW5SX3F0856382,undergoing testing
supplier 3,security,WP0AB2A81FK125472,reassigned
supplier 2,security,1G6DP1E31D0022703,under analysis
supplier 0,micro,3N1BC1AP9AL522294,in transit
supplier 1,reconnaissance uav,1G6DK67V080126910,covert operation
supplier 1,aerial,WAUBVAFA6AN555603,in transit
supplier 2,glider,JTDZN3EU4D3675392,undergoing upgrades
supplier 3,surveillance uav,1C3CDZCB0CN581451,under evaluation
supplier 5,vtol,2C4RDGDG2CR981227,retired
supplier 3,security,2T1KU4EE6DC216052,in development
supplier 2,security,JN1CV6AP4DM599838,lost in action
supplier 4,vtol,WP0AB2A88CS626533,destroyed
supplier 3,micro,WBXPC93447W108964,surveillance mode
supplier 5,mini,1G6AH5S3XD0717371,retired
supplier 2,aerial,2T1BURHE3EC967099,undergoing training
supplier 0,autonomous,1G6AL5SXXD0857180,under evaluation
supplier 0,surveillance uav,WBABN53443J124693,lost in action
supplier 3,high-altitude uav,1G4GA5GC7AF907413,in transit
supplier 4,micro,3FA6P0PU8FR457989,retired
supplier 4,fixed-wing uav,WVWAN7AN7EE752331,retired
supplier 1,aerial,5J6TF1H33AL495143,inactive
