0,1,2,3
supplier 1,aerial,SCBBB7ZH1BC223883,emergency standby
supplier 5,security,WBAPH73529E889338,undergoing upgrades
supplier 2,fixed-wing uav,JM1CR2W39A0551805,under maintenance
supplier 2,surveillance uav,1FTEW1CF5FK308494,under analysis
supplier 5,fixed-wing uav,WVWAP7ANXDE818010,lost in action
supplier 2,mini,WVGAV7AX3CW208669,reserve
supplier 5,vtol,WBADS43483G824919,active
supplier 5,surveillance,4T1BF1FK0EU063617,emergency standby
supplier 4,surveillance uav,3D73Y3CL6AG585540,inactive
supplier 1,autonomous,19UUB2F31FA588066,temporary storage
supplier 4,aerial,1FMEU7EE8AU907783,destroyed
supplier 0,nano,5N1AT2ML3FC641335,active
supplier 1,autonomous,1GTG5AE3XF1114583,retired
supplier 1,autonomous,1GYS3FEJ5BR389800,retired
supplier 4,glider,1G6YV36A075011117,recalled
supplier 5,mav,5J8TB18548A952794,active
supplier 5,autonomous,3D4PG3FG5BT373530,retired
supplier 4,stealth recon,1GYEC63N45R763871,reserve
supplier 0,vtol,2B3CA8CT4AH519923,reserve
supplier 2,aerial,1FMJK1H56BE249499,standby
supplier 1,glider,YV1612FH7E1238973,in transit
supplier 4,surveillance,3FAHP0CG4AR189573,retired
supplier 0,vtol,1G6DL8E30C0388333,under evaluation
supplier 4,micro,WAU2MAFC9FN008336,lost in action
supplier 2,vtol,WBABV13425J114949,active
supplier 1,recon,WBAEV33413P113570,awaiting deployment
supplier 3,mav,1N6AD0CU5BC668799,standby
supplier 2,mini,WAULC68E45A513449,retired
supplier 4,micro,1G4GC5EG8AF863762,in transit
supplier 1,glider,1G6DD67V080642291,emergency standby
supplier 5,vtol,2C3CDXDT4DH456040,retired
supplier 1,glider,2G4WB52K511755470,undergoing testing
supplier 0,fixed-wing uav,JN1BJ0HR4EM083606,undergoing upgrades
supplier 4,hover,WAUDFAFL7BA205610,emergency standby
supplier 0,hover,1G6DJ8E36C0266923,critical condition
supplier 1,nano,JM1NC2LFXC0145947,in development
supplier 4,autonomous,3VWF17AT9FM068339,surveillance mode
supplier 4,micro,2HNYD2H42CH509107,undergoing training
supplier 5,surveillance uav,1FTSW3A56AE251156,inactive
supplier 3,hover,WAUDG78E55A359591,retired
supplier 5,reconnaissance uav,3D73Y4HL8AG634557,under analysis
supplier 1,reconnaissance uav,WDDHF5KB4FB630636,under repair
supplier 5,autonomous,WAUMFAFL8CA637561,active
supplier 2,security,WBAGN83464D013036,surveillance mode
supplier 2,tactical,KMHHU6KJ1FU254555,covert operation
supplier 4,glider,1D7RE3GK4AS542618,reserve
supplier 1,mini,3VW4A7AT3DM038452,critical condition
supplier 4,glider,1D7CE3GK8AS503973,critical condition
supplier 4,surveillance,TRUTX28N911526326,in development
supplier 5,tactical,5J8TB3H5XFL878312,inactive
supplier 0,high-altitude uav,WBAVL1C55FV874119,reassigned
supplier 0,aerial,1FTSW3B50AE283891,temporary storage
supplier 0,security,137ZA83321E793205,recalled
supplier 0,recon,WBAUL73579V166988,active
supplier 5,surveillance uav,WAUGGAFR5DA545159,temporary storage
supplier 3,fixed-wing uav,1G4HC5EMXBU052830,inactive
supplier 5,tactical,2G4WF521731058056,covert operation
supplier 0,stealth,JN1CV6EK2CM540073,under maintenance
supplier 2,surveillance,1FMNE1BW0AD888038,emergency standby
supplier 3,security,SCBBR93W38C165105,destroyed
supplier 4,reconnaissance uav,1G4HP54K444849520,under analysis
supplier 4,stealth recon,JHMFB4F20CS296178,critical condition
supplier 4,armed uav,19UUA9F75CA948868,standby
supplier 5,stealth recon,WAUAFAFH4EN534776,under evaluation
supplier 2,hover,JTDKN3DU9A0725090,under evaluation
supplier 3,nano,1N6AF0LY0FN402789,under maintenance
supplier 0,vtol,1G6DK5EDXB0523942,temporary storage
supplier 0,autonomous,1N4AB7AP2EN365816,in transit
supplier 3,mini,3LN6L2G93ER016410,covert operation
supplier 4,reconnaissance uav,1FMJK1HT5FE025175,destroyed
supplier 1,mav,1G6DS5E38D0526624,undergoing upgrades
supplier 2,armed uav,3C3CFFFH9ET162221,active
supplier 1,mini,3N1AB7AP7FY612538,critical condition
supplier 1,security,1GKS1KE04CR048518,critical condition
supplier 0,vtol,3D73Y3HL0AG477956,retired
supplier 5,nano,1GD020CGXDZ130318,undergoing testing
supplier 1,tactical,1G6KE57Y74U045442,covert operation
supplier 2,stealth recon,WAUHGBFC2DN119749,covert operation
supplier 5,autonomous,SCFFDABE3CG108896,active
supplier 5,micro,1GD12XEG5FF204727,awaiting deployment
supplier 4,vtol,WAUVC68E84A366933,in transit
supplier 5,autonomous,19XFA1F31AE945305,reassigned
supplier 1,mini,1G6AA5RX9D0751010,in transit
supplier 3,armed uav,1C3CDWBA7CD624664,under repair
supplier 5,armed uav,1D7RB1CT3AS952080,emergency standby
supplier 5,aerial,YV1902AH7E1761725,undergoing testing
supplier 3,vtol,WBA3K5C55EF030351,reserve
supplier 0,surveillance uav,2C3CDXGJ6DH700281,covert operation
supplier 5,nano,WBAVA33517F561694,undergoing upgrades
