0,1,2,3
supplier 1,armed uav,WDDGF4HB8CF514101,standby
supplier 3,autonomous,5N1AN0NUXDN172476,undergoing testing
supplier 5,hover,WP0AB2A82CS670026,lost in action
supplier 3,mini,WBAVD33516K738631,under repair
supplier 5,surveillance,1GYS3FEJXBR801533,undergoing training
supplier 1,surveillance,1G6DG5E53D0830205,critical condition
supplier 3,fixed-wing uav,3C6JD6AK1CG982477,in development
supplier 4,reconnaissance uav,WVWAB7AJ7DW358357,reserve
supplier 2,glider,5BZAF0AA5FN444058,in transit
supplier 2,tactical,3GYFNJE35DS540778,emergency standby
supplier 4,hover,2HNYD2H67DH378906,under analysis
supplier 5,stealth,WBAKE5C5XCJ606075,emergency standby
supplier 3,stealth recon,JN1AZ4EH1DM127888,reassigned
supplier 2,glider,4T1BF3EK7AU332946,in development
supplier 4,recon,1N6AD0CU4AC225588,undergoing testing
supplier 0,surveillance uav,3C3CFFER3ET941575,under analysis
supplier 1,tactical,WAUDF58EX5A447723,reassigned
supplier 2,armed uav,WBAEH73415B685267,undergoing upgrades
supplier 1,stealth recon,JTHBL1EFXE5575458,temporary storage
supplier 0,armed uav,WAUGL78E68A878744,under repair
supplier 2,stealth recon,WAURD68D82A795959,covert operation
supplier 3,vtol,JN1CV6EK6CM636577,temporary storage
supplier 2,micro,WAUKF78P49A426585,undergoing testing
supplier 1,fixed-wing uav,WAUKH98E27A831328,critical condition
supplier 3,surveillance,1G4PR5SKXE4410476,recalled
supplier 1,fixed-wing uav,YV426MDA8F2581467,reassigned
supplier 2,mini,2T1BURHE5FC495456,inactive
supplier 1,mini,SCFHDDAJ2BA841810,retired
supplier 0,aerial,WA1VMAFP7EA709590,lost in action
supplier 0,micro,3C6TD5HT2CG609000,surveillance mode
supplier 0,mav,1G6KD57Y12U551140,in development
supplier 2,surveillance,JN1AZ4EH7FM185216,undergoing training
supplier 2,autonomous,WBA3C3G51FN950626,standby
supplier 2,reconnaissance uav,1GYFC36209R829827,destroyed
supplier 1,vtol,3D7TP2CT2BG984010,in transit
supplier 0,stealth recon,1C3CCBAG3EN696590,undergoing testing
supplier 5,mav,WAU3FAFR0CA412115,undergoing upgrades
supplier 2,fixed-wing uav,5TDDK3DC6BS789773,undergoing testing
supplier 2,stealth recon,WBAVA33537P172968,lost in action
supplier 1,aerial,JTEBU4BF7EK960672,lost in action
supplier 4,surveillance,1FMJK1F54DE808618,undergoing training
supplier 4,autonomous,WAUDF98E25A932025,undergoing testing
supplier 3,stealth,JH4KC1F57EC843898,recalled
supplier 1,security,1FTFW1E83AK417046,undergoing testing
supplier 5,micro,1FTWW3CY5AE428384,under repair
supplier 4,nano,WA1WKAFP3AA595947,destroyed
supplier 0,armed uav,WAUXL68E24A390783,standby
supplier 3,tactical,1GYUKBEF5AR529732,reassigned
supplier 0,surveillance uav,5NPEB4AC2CH554356,in transit
supplier 3,nano,JHMZF1D68ES454971,standby
supplier 0,recon,2C3CK3CV8AH600671,covert operation
supplier 2,vtol,SCFAB42373K356940,reserve
supplier 4,tactical,JTDBT4K39A1008236,inactive
supplier 4,high-altitude uav,1FTWX3B59AE962069,inactive
supplier 4,mini,YV1672MK3A2886389,retired
supplier 0,stealth recon,WDDLJ7DB1EA225887,inactive
supplier 5,hover,19UYA42511A386490,lost in action
supplier 4,autonomous,3VW4S7AT2EM025190,in development
supplier 0,hover,3MZBM1L78EM325735,awaiting deployment
supplier 0,micro,1N4AB7AP3DN541495,recalled
supplier 3,surveillance uav,WAUDH98E48A602319,undergoing upgrades
supplier 5,mav,5GADV23187D430687,undergoing training
supplier 0,stealth recon,1FTEW1CMXBF853835,retired
supplier 0,aerial,3VW517AT6EM750251,critical condition
