0,1,2,3
Dodge,Ram 1500,WA1DGBFE3CD710013,undergoing training
Chevrolet,Silverado 2500,WAULFAFH7EN297340,reassigned
Chevrolet,Suburban 1500,JTEBU5JR6E5707858,undergoing training
Hummer,H1,JH4CU2F41EC104959,recalled
Buick,Somerset,3MZBM1K73EM669488,surveillance mode
Chrysler,300,JTHBB1BAXB2774731,lost in action
Suzuki,Sidekick,1GD21XEGXFZ663676,temporary storage
Subaru,Alcyone SVX,WA1UFAFL3DA610671,in development
GMC,Yukon,2T1BURHE4FC007307,emergency standby
Acura,Integra,1N6AA0EC8FN133196,emergency standby
Subaru,Brat,JTDJTUD37ED365315,reassigned
Jeep,Grand Cherokee,1FTNF1E81AK489312,reassigned
Lincoln,Continental,WBAVM5C50EV216825,in transit
Chevrolet,Silverado 2500,KNDJT2A58C7515860,in development
BMW,Z4,WBAUP9C53DV586417,standby
Porsche,911,WUARL48H75K012211,inactive
GMC,Savana 1500,1D4PT2GKXAW776890,reassigned
Mitsubishi,Lancer,1FMNE1BW6AD343316,lost in action
Mercury,Sable,5TDDK3DC5DS777469,active
Lamborghini,Reventón,JTHFF2C20F2623521,active
Chevrolet,Express 2500,WAUHF78P18A548023,undergoing training
GMC,Yukon,2C3CCASG6FH965183,covert operation
Honda,Civic,3C63DRNL7CG299471,undergoing training
Jaguar,XJ,SCFAB42372K875291,under analysis
Suzuki,Aerio,JH4CW2H69CC251469,undergoing upgrades
Volkswagen,New Beetle,1GYS4AEF1DR101043,retired
GMC,Safari,1G6DA8EG2A0525701,undergoing training
Morgan,Aero 8,WAUDF68E75A826720,critical condition
Pontiac,Firefly,WBAWB73579P962849,undergoing upgrades
Chevrolet,Sportvan G30,WBADX7C52DE864275,undergoing upgrades
Chevrolet,Prizm,1D4RE4GG3BC092941,under evaluation
BMW,M5,2HNYD18241H831186,under evaluation
Maserati,Spyder,WAULC68E45A038823,standby
Pontiac,Grand Am,WAUMFAFHXFN740053,retired
Dodge,Ram Van 2500,WBANN73516B919815,covert operation
Lexus,RX,SCFAD02EX9G245248,active
Chevrolet,3500,19UUA65584A454620,in development
Lincoln,Aviator,JH4DC53043C357068,active
Ford,Freestar,2C4RDGBG1DR992935,destroyed
Volkswagen,Jetta,WAULFAFR1CA669476,covert operation
Mazda,Protege,1D7RE3BK8BS380176,in development
Volvo,V70,WAUEV94F07N091484,destroyed
Nissan,Frontier,1FTEX1CM5BK978732,emergency standby
Oldsmobile,Achieva,SCFFDCBD1BG812631,inactive
Lincoln,Navigator L,WBAVA335X7P951865,recalled
Dodge,Ram 2500,WDDDJ7CB7BA376461,lost in action
Chevrolet,Corvette,JN8AZ2KR8BT240839,in development
Mitsubishi,Diamante,55SWF4JB4FU798558,under maintenance
Infiniti,QX,1G6DH5E51C0828643,under maintenance
BMW,645,WBAUN1C5XBV712468,under maintenance
Nissan,Frontier,WBAFR7C5XCC316179,lost in action
GMC,Suburban 1500,WBAET37444N363432,lost in action
Ford,Taurus,SALVP2BG0FH442304,under repair
Chevrolet,Astro,1G6DM5ED8B0388552,under analysis
Kia,Sportage,WBAEJ134X1A878468,reassigned
Dodge,Ram 2500,5GAKRBED4CJ634563,lost in action
Volvo,S40,WDDJK7DA6FF101016,temporary storage
Plymouth,Sundance,WA1CV74L79D926763,reassigned
Maserati,Quattroporte,1GYFC16229R955580,temporary storage
Subaru,Justy,JN8AE2KP2D9371193,reserve
Chevrolet,3500,2C3CDXJG8EH980297,under maintenance
Pontiac,Grand Prix,5N1AN0NUXEN482838,under analysis
Ford,F350,2C4RDGBG2DR951441,inactive
Ford,F250,3D73Y4HL4BG052652,inactive
Mitsubishi,Eclipse,1D7RW7GP5AS613017,undergoing testing
Mercury,Marquis,WBAAV33481E601650,emergency standby
Ford,Taurus X,JN8AF5MR3BT585199,temporary storage
Chevrolet,S10,WAUSF98E98A486628,undergoing training
Dodge,Caravan,KMHEC4A48DA011815,surveillance mode
GMC,Rally Wagon 2500,WA1CV94L79D267269,under repair
Volvo,V70,1G6DL5EY7B0081203,under maintenance
BMW,7 Series,WBANE535X6C391531,undergoing training
Volkswagen,New Beetle,5LMJJ2H57EE141101,critical condition
Lexus,GS,2T1BU4EE3DC088241,undergoing upgrades
