0,1,2,3
GMC,Safari,WUARL48H57K771698,temporary storage
Saab,9-5,SCBLC31E61C892709,undergoing upgrades
Lamborghini,Murciélago,WBAPH775X9N223628,under analysis
Lamborghini,Murciélago,WBAEV33402P852573,emergency standby
Mitsubishi,Lancer,JM3TB2BA7D0561284,reserve
Mazda,Familia,JM3TB2CA9E0665677,reassigned
Buick,Regal,1GTC5MF96C8636567,recalled
BMW,M5,1GTPCTEX7AZ882004,undergoing testing
Chevrolet,G-Series G20,WAU4FBFLXBA695269,undergoing upgrades
Lotus,Evora,1G6AC5SX8E0018579,under repair
Studebaker,Avanti,1C3CCBBB6DN366217,undergoing training
Mercedes-Benz,M-Class,TRUDD38J691647357,reserve
Maserati,Spyder,1D4PU5GK1AW158369,active
Ferrari,458 Italia,1G6DV57V480864484,recalled
Mitsubishi,Galant,5N1BA0ND4FN613134,standby
Kia,Sedona,3MZBM1L78EM015083,under evaluation
Volkswagen,Golf,1GYS4GEF8CR299119,in development
Rolls-Royce,Phantom,1C6RD7LP7CS880532,under maintenance
Lexus,LS,WBAKB4C59CC417697,critical condition
Cadillac,DTS,1GKS2GEJ4DR389020,temporary storage
Chevrolet,Tracker,WAUNE78P88A579842,destroyed
Nissan,Armada,WAUKG78E16A135601,under repair
Dodge,Grand Caravan,1GD020CG2BF563825,lost in action
Ford,Mustang,KMHD35LH6FU628441,critical condition
Chevrolet,Corvette,1N4AL2AP3CN645449,under maintenance
Chevrolet,Metro,WAUDF78E67A731638,reserve
Honda,del Sol,1N4AA5AP6BC815773,critical condition
Chevrolet,Suburban 1500,JN8AF5MV7FT330963,reserve
Maybach,Landaulet,5J8TB3H39FL314438,critical condition
Chevrolet,HHR Panel,WAUDV74F49N624388,retired
Saturn,Sky,WVWED7AJXDW069601,inactive
Lexus,IS,1G6KD57Y39U557659,in development
Chevrolet,G-Series G10,1GD12ZCG5BF144909,reassigned
Mercury,Grand Marquis,WBANB33554B257025,critical condition
Nissan,Pathfinder,1N6AA0EC4EN150995,under maintenance
Volkswagen,riolet,WAULC68E72A081595,covert operation
Honda,Accord Crosstour,YV4902DZ4B2707909,standby
BMW,760,WAULL44E66N614173,reserve
Ford,F350,3D73M4CL9BG940901,critical condition
Infiniti,FX,JHMZF1D62ES557853,reserve
Jeep,Wrangler,WBAUN13578V215919,undergoing training
Mazda,CX-7,1G6AE5S39E0528740,recalled
Honda,Accord,1FMJU1F55AE587309,covert operation
Lotus,Esprit,JN8AF5MR4CT957912,undergoing upgrades
Chevrolet,Silverado,4T1BK3DB3CU229037,undergoing testing
Saab,9-3,SAJWA0FB4CL687679,retired
Toyota,Highlander,1N6AA0CH0FN459959,temporary storage
Audi,TT,SCBZK25E53C749836,undergoing testing
Ford,E350,WBALL5C59CJ881995,in development
Land Rover,Discovery Series II,WAUXL58E75A895472,inactive
Lotus,Esprit,2G61W5S8XE9077834,inactive
Isuzu,Rodeo,5TDBK3EH8CS015303,emergency standby
Nissan,240SX,SALAB2D41CA214557,in development
Chevrolet,Express 2500,2C3CDXBG3EH913833,in development
Ford,Laser,WAUGL58E95A291681,under maintenance
Volkswagen,Passat,WAUEFAFL9FA224024,reassigned
Nissan,240SX,5TDDK3DC3DS159924,surveillance mode
Bentley,Continental Flying Spur,5FRYD4H28GB609352,covert operation
Buick,Regal,JN1BJ0HPXEM379583,inactive
Nissan,Rogue,WAU3FAFR5DA736677,covert operation
Pontiac,Grand Am,WVWAP7AN5EE608190,under analysis
Audi,Q7,2G61N5S32F9280404,critical condition
Dodge,Ram Van 2500,1D4SD6GT2BC850426,emergency standby
Dodge,Grand Caravan,1GKUCEEF2AR029519,critical condition
Hyundai,Tucson,WAUEFAFL5BN025801,under evaluation
Chevrolet,Camaro,JTHDU1EF6E5259853,under maintenance
Lotus,Esprit,WAUFFAFMXCA379920,undergoing training
Infiniti,G37,2HNYD28867H764352,emergency standby
Pontiac,Monterey,1YVHZ8BH4D5841901,destroyed
Volkswagen,Scirocco,WBANE53547C300223,covert operation
Cadillac,STS-V,WBAKN9C50ED911450,inactive
Audi,A4,1FMJK1HT8FE952218,critical condition
Buick,Park Avenue,1C3CDFBB7FD755736,inactive
Mercedes-Benz,CL-Class,WAU3VAFR5AA036155,destroyed
Ford,Fusion,WBAAX13435P352540,undergoing upgrades
Hyundai,Elantra,JA32U2FU4FU593736,reserve
Mercedes-Benz,500SL,5LMCJ1A93FU548209,under analysis
Chrysler,New Yorker,SCBCC41N99C695311,retired
Chevrolet,Express 1500,KL4CJCSB1EB528453,active
Ford,F350,WAUNE78P18A646846,undergoing training
Ford,F-Series,WBAWL13559P962021,undergoing training
Hyundai,Santa Fe,2C3CDZAT1FH415884,awaiting deployment
Volvo,C30,5FNRL5H21FB450137,under repair
Mazda,B-Series,SALVE2BG0FH424780,in transit
Hummer,H1,WBA3K5C55EF433312,covert operation
Cadillac,DeVille,3GYT4MEF4CG243438,undergoing training
Chevrolet,G-Series G20,WAUDN74F58N366865,inactive
Mitsubishi,Endeavor,WBA3K5C59FK460733,standby
Ford,F-Series,WDDHF8JB9DA418188,emergency standby
Honda,Civic Si,5UXFG8C5XDL422100,undergoing testing
Mazda,MPV,1FT7W2A68EE384208,under maintenance
Maserati,Spyder,1GYS4DEF3BR785477,critical condition
Mazda,626,WAUHFAFL9EN745264,temporary storage
Buick,Lucerne,1FTWX3B58AE386703,critical condition
Maybach,57S,WBAYE0C56ED525704,recalled
Infiniti,G37,WAUXD68DX1A098282,inactive
Dodge,Ram,WBAYM9C56ED324747,temporary storage
GMC,Suburban 1500,1GYUKFEJ9AR385517,emergency standby
Honda,S2000,WBA3V9C56FP593936,inactive
Hummer,H3T,1GYS3DEF2DR172322,undergoing upgrades
Ford,Bronco,KNAFU6A23D5257242,lost in action
GMC,Canyon,4F2CY0C70BK148980,recalled
Pontiac,Firefly,WBS3C9C56FJ673743,recalled
Mitsubishi,Chariot,WAUBF98E28A390226,destroyed
Ford,Ranger,WAUPL58E94A664393,in development
Mercury,Cougar,JTJBC1BA5A2440858,under analysis
Nissan,Pathfinder,WBAWR33577P641024,inactive
Toyota,Tacoma,JN1CV6FE2BM437338,surveillance mode
Dodge,Grand Caravan,1GKS1EEF8BR225642,in transit
Geo,Metro,3C6JR6CT0DG848276,retired
Ford,Expedition,SAJWJ2GD4F8467381,awaiting deployment
Chevrolet,Silverado 3500,WAUWFAFH3DN591944,inactive
Suzuki,Sidekick,WDDGF4HB7CF320403,under maintenance
Pontiac,G6,KM8JT3AB8BU179067,standby
Volkswagen,Golf III,3GYFNAE32FS284554,under evaluation
Volkswagen,Jetta III,1FTSF3A54AE371084,standby
Honda,Insight,2G4WD552471118262,surveillance mode
Lexus,LX,2T1BURHE0EC276368,critical condition
Ford,Edge,1D7RB1CT9AS897537,recalled
Jaguar,XJ Series,JA4AS2AW9BU749575,reassigned
Kia,Amanti,2C3CCAPT4CH597622,undergoing upgrades
Volkswagen,GTI,KMHGC4DE0BU530513,undergoing testing
Cadillac,Eldorado,1C4RDJEG7CC710913,emergency standby
Hyundai,Santa Fe,1N6AD0CU9BC039840,awaiting deployment
Hyundai,Azera,SALVP1BG3EH388263,standby
Nissan,Maxima,2C3CA5CV5AH860251,surveillance mode
Saab,9000,WAUPEAFM6BA230989,covert operation
Jeep,Liberty,1FADP3E24EL136894,covert operation
GMC,Safari,JTHFE2C29F2128754,covert operation
Honda,Ridgeline,WA1CMAFE5AD211368,reassigned
Saab,9-2X,JM1DE1HY2B0846975,emergency standby
Nissan,350Z,WAUEH74F37N411019,active
Suzuki,Esteem,WBA5B1C55ED006774,inactive
Lotus,Esprit,3C6TD4CT6CG847062,temporary storage
Mitsubishi,Mirage,WBA6A0C54FG353515,standby
Honda,S2000,1GYS4DEF9DR967087,in development
Dodge,Ram Van 3500,19UYA42712A907579,inactive
Nissan,Sentra,1GYEE437680816885,recalled
Honda,Civic Si,WUARL48H54K210669,destroyed
Aston Martin,V8 Vantage,JN1BJ0HR0DM745812,undergoing upgrades
Nissan,Sentra,1G6DJ8ED7B0974783,reassigned
Aston Martin,Virage,1GD12YEG3FF012065,destroyed
Suzuki,Esteem,WBAKA4C59CD992265,critical condition
Ford,Th!nk,3VWJX7AJ5AM684894,destroyed
Suzuki,Daewoo Lacetti,1FTEW1E80AF745786,undergoing testing
Chevrolet,Corvette,WUARL48H67K511648,critical condition
Porsche,Cayenne,1D4PU4GK4AW099151,lost in action
Mercury,Topaz,KMHGC4DEXBU171722,temporary storage
Mazda,RX-8,WAUDFAFL0CN236160,active
Isuzu,Oasis,5FRYD4H41GB382779,emergency standby
Porsche,911,1G4HE5EM0AU933237,in development
Ford,Fiesta,WAUVT54B84N812786,standby
Foose,Hemisfear,1G6DM57N030377472,under evaluation
GMC,Envoy XL,WBADX1C55CE661425,surveillance mode
Honda,Accord,1N6AD0CW9FN084966,inactive
Aston Martin,Vantage,JN1CV6EK0CM000415,surveillance mode
Lexus,ES,5N1AR2MM7DC118680,undergoing training
Lincoln,Town Car,5UXFA53553L618105,standby
Ford,Taurus,3D7TP2CT2BG115133,undergoing training
Ford,Mustang,JN8AE2KPXE9282487,under evaluation
Mercedes-Benz,CLS-Class,WBAVB73568K777084,surveillance mode
Mercedes-Benz,500SL,1G6AW5SX6F0058667,undergoing upgrades
Nissan,Xterra,3D73Y4HL2BG076819,awaiting deployment
Kia,Rio,WBAGJ03481D235859,recalled
Mercury,Cougar,JM1BL1H35A1196453,under repair
Mitsubishi,Galant,19UUA8F77DA752491,emergency standby
BMW,M3,2HNYD188X6H269323,undergoing training
Toyota,Camry Hybrid,1GYS3GEFXBR736636,surveillance mode
Chevrolet,Camaro,2T1KU4EE1BC361173,standby
Pontiac,Bonneville,WBASP2C5XBC378610,under repair
Dodge,Spirit,5YMGZ0C53D0751201,under maintenance
Dodge,Viper,19UUA65646A431766,surveillance mode
Toyota,Camry Hybrid,WAUCD64B84N387757,reserve
Pontiac,Bonneville,WBAPM5G58BN578464,under repair
Mitsubishi,GTO,1G6AM5S31F0121824,critical condition
Infiniti,QX,WBAAZ33473P754807,under maintenance
Mitsubishi,Excel,1G4HR54K65U445680,undergoing upgrades
Infiniti,JX,WBADT434X3G984524,in transit
Acura,Integra,1G6DF5E5XD0766991,retired
Volvo,960,KNAFT4A2XC5250486,in transit
BMW,5 Series,1GKS1GKC8FR798830,standby
Toyota,Tundra,1C3CCBBB8CN892783,active
Cadillac,Catera,5YMGZ0C58E0499026,surveillance mode
Mitsubishi,Montero,WBADX7C59DP939686,covert operation
Nissan,Altima,1GD22ZCG6CZ816724,inactive
Ford,Mustang,1G6AK5SX9E0701104,standby
Hyundai,Sonata,JH4DC54895S350629,under analysis
Acura,NSX,4USBU33528L967977,undergoing upgrades
Acura,Integra,WAUFGBFB5BN629203,inactive
Buick,LeSabre,WBXPA73414W478873,standby
Pontiac,Montana,5J8TB4H51FL648311,standby
BMW,750,WVWAN7AN9DE638278,retired
Chevrolet,G-Series G30,JH4DC44581S648356,standby
Pontiac,Grand Prix Turbo,1G6DM5E39C0170113,inactive
Pontiac,G6,5FRYD4H99GB814708,recalled
Maserati,430,3N1AB6AP0CL856289,emergency standby
Ferrari,612 Scaglietti,2G4GL5EX1F9705988,critical condition
Lexus,RX Hybrid,2G61R5S36F9151313,lost in action
Ford,E-Series,1LNHL9DR4BG215197,awaiting deployment
Mercedes-Benz,E-Class,WAUTFAFH2DN024854,standby
Pontiac,Bonneville,WAUWGAFB8AN480505,destroyed
Audi,5000S,1G6DE5E5XD0461865,in transit
Ford,Escort,KM8JT3ABXBU070867,critical condition
Volkswagen,Golf,1GD010CG7BF384053,surveillance mode
Cadillac,Seville,2G4GN5EK5C9818319,under evaluation
Ford,Explorer,JN1CV6EL4FM245666,recalled
Lexus,SC,WBA6A0C5XDD116364,reserve
Mazda,B-Series Plus,SCBDP3ZA8AC039948,lost in action
Chrysler,Town & Country,WA1VMAFE7CD381825,in transit
Lincoln,Town Car,2T1BU4EEXDC945381,temporary storage
Volkswagen,Passat,1C3CDZAB8DN647037,temporary storage
Dodge,Durango,SAJWA8JH2EM707807,retired
Mitsubishi,Truck,WAULC58E45A439718,awaiting deployment
Pontiac,Firefly,1G4GD5GD5BF243145,destroyed
Mercedes-Benz,G-Class,WBADX7C57DJ595262,active
Chevrolet,Colorado,WBAWB33579P731958,inactive
Chevrolet,Caprice Classic,3N1AB6AP9AL299556,surveillance mode
Toyota,Celica,1GYS4CEF4CR644882,reassigned
Infiniti,G,3GYFK66N45G505935,surveillance mode
Oldsmobile,LSS,2B3CK9CV1AH332465,undergoing testing
Mercedes-Benz,CLK-Class,5XYKT3A17BG529502,emergency standby
Chevrolet,Blazer,5UMCN93422L863817,undergoing training
Eagle,Premier,WP0AB2A82CU881733,lost in action
Maybach,57,2C3CDXDT3CH853852,recalled
Lincoln,Town Car,3GTU1YEJ5DG841327,retired
GMC,Savana 1500,TRUWT28N941174944,under evaluation
Nissan,240SX,2G4WS52J341396017,in development
Isuzu,Rodeo,2G61T5S38E9017502,emergency standby
Mazda,323,WBANF33557C767538,undergoing training
Chevrolet,Camaro,5UXKR0C55F0848808,under analysis
Mercedes-Benz,GLK-Class,SCBFU7ZA4DC407846,destroyed
Toyota,Celica,WAUEH74F17N527528,standby
Volvo,S80,JTJBM7FX3B5317722,temporary storage
Toyota,Paseo,1G4GA5ER5DF344373,undergoing training
Dodge,Stratus,WBAKF9C54DE765785,lost in action
BMW,X5 M,WAUFEAFM1CA769386,under evaluation
Lotus,Esprit,JTJBC1BA1D2450355,surveillance mode
Mercedes-Benz,E-Class,WDDHF2EB5DA424397,under maintenance
Land Rover,Range Rover,2HNYB1H47CH409049,surveillance mode
Chevrolet,Corvette,JTJHY7AX0B4675548,under evaluation
Chevrolet,Monte Carlo,1G6AJ5S39D0357529,under evaluation
Mitsubishi,RVR,1N4AB7AP7DN674440,in development
Chevrolet,Prizm,4A31K5DF2BE970607,recalled
Toyota,Sequoia,WBAAN37411N272803,standby
Toyota,Sequoia,5YMGZ0C54BL948003,active
Suzuki,Grand Vitara,WAUAT48H95K086849,under maintenance
Honda,Accord,1VWAH7A3XDC285094,in transit
Dodge,Ram 1500,19UUA66236A425436,temporary storage
Dodge,Neon,1N6AF0KY4EN050977,covert operation
Chevrolet,Malibu,WP1AA2A2XEL848921,reassigned
Nissan,Sentra,JN8AF5MV7FT515790,in development
Plymouth,Grand Voyager,1G6KD57Y76U079869,critical condition
Mazda,Mazda3,KNAGM4AD3F5562754,destroyed
Nissan,Pathfinder,2G4WC552661571882,under evaluation
GMC,1500,WAUKH98E57A309339,standby
Mazda,MPV,WVGFG9BP2CD941611,surveillance mode
Plymouth,Breeze,WAUSFAFL1BA263767,temporary storage
Ford,Taurus,YV440MBD5F1882520,undergoing training
Kia,Rio,WAULC68E42A815836,in development
Audi,Q7,1FTWF3B54AE661468,standby
Mazda,Mazda6,1G4GC5EG8AF956085,undergoing upgrades
Pontiac,Bonneville,WBAVC53508A050353,standby
Lexus,SC,KL4CJESB8FB949793,in transit
Mitsubishi,Challenger,1FMJK1JT7FE080205,retired
Maserati,GranTurismo,1G6AG5RX8D0615997,in development
Porsche,Boxster,JN8AZ1MU1DW993464,undergoing training
BMW,525,1FMJK1F59AE446832,under maintenance
Ford,Tempo,YV4852CT1A1633539,covert operation
Chevrolet,Corvette,2C3CCAJG4EH476393,reassigned
Nissan,Murano,WAUGL78E98A852994,recalled
GMC,Yukon,1FMJK1JT2FE229930,covert operation
Subaru,Leone,3D7TT2CT0BG692268,lost in action
Dodge,Shadow,3N1CE2CP2FL602982,undergoing training
Hyundai,Tiburon,1FMJU2A5XAE730588,inactive
Mercedes-Benz,E-Class,5UMDU93567L778342,covert operation
Chevrolet,Express 2500,WAUPN94E39N121628,under repair
Acura,TSX,1FMJK1G51BE225886,under analysis
Peugeot,207,3VWC17AU4FM596088,critical condition
Chevrolet,Express 2500,1GKS1GKC0FR804586,covert operation
Ram,3500,3MZBM1U7XEM513865,under repair
Chevrolet,Astro,JTHFE2C22F2832102,emergency standby
Dodge,Grand Caravan,1G4GC5ER9DF948258,emergency standby
Suzuki,Sidekick,2C3CDYCJ0DH733319,under maintenance
Honda,Accord Crosstour,WA1WGBFP5EA391728,recalled
BMW,X6 M,5GAKRAEDXBJ536016,surveillance mode
Kia,Sportage,WA1VMAFE4ED196165,under analysis
Nissan,200SX,YV126MFK8F2776567,under repair
Saab,9000,WBAVC53537A592660,inactive
Audi,S8,WBAYA8C57FG560472,standby
Maserati,Quattroporte,5FPYK1F52EB539774,emergency standby
Geo,Metro,WA1VFAFL0DA973319,under evaluation
