0,1,2,3
Lexus,SC,JTDKN3DU6A0984006,undergoing testing
Toyota,Land Cruiser,5LMJJ2H5XEE690078,in transit
Chevrolet,S10 Blazer,2G4WB52K511238959,under evaluation
Hyundai,Accent,JHMZF1D69ES314184,standby
Mazda,MX-5,WAUHFAFL5DA872292,undergoing upgrades
Kia,Sportage,5N1BA0NC1FN208050,active
Volvo,C70,WBA3A9C54EK156234,undergoing upgrades
Bentley,Brooklands,KL4CJDSBXDB466538,under evaluation
Mazda,MPV,JTJHY7AX0A4033989,reserve
Chevrolet,2500,WAUKH94F27N816304,undergoing testing
Mercedes-Benz,C-Class,5J6TF1H3XAL297482,awaiting deployment
BMW,3 Series,19XFB2F53CE784026,lost in action
Suzuki,Daewoo Magnus,WAUAF78E58A610541,active
Buick,Electra,WBAHL03506D661978,inactive
Ford,Crown Victoria,2FMDK3JC2AB843082,surveillance mode
Mitsubishi,Galant,WBA3F9C55EK009437,destroyed
Chevrolet,Avalanche,5LMJJ3H52BE165792,under repair
Mitsubishi,Tundra,SCFFDAAE7CG198717,under analysis
Hyundai,Accent,1G4CU541924199669,temporary storage
GMC,Yukon XL 1500,WBA3N9C52EF146752,under maintenance
Porsche,Boxster,3VW4A7AT4CM764917,critical condition
Plymouth,Colt,WBAEJ13423A535558,retired
Ford,Thunderbird,1G6DM577X90003686,recalled
Acura,TL,JH4KB16637C071009,in development
GMC,Acadia,JTDZN3EU0D3823795,reassigned
Hyundai,Genesis Coupe,1G6DJ5ED4B0896929,active
Chevrolet,Caprice,WBA3B9C57FJ160279,undergoing training
GMC,Envoy,3VW1K7AJ4CM821809,emergency standby
GMC,Sierra 1500,1G6DG1E38E0797405,under analysis
Ford,Bronco,2G4WB52K421939946,in transit
Ford,Thunderbird,2T2BK1BA6AC123447,destroyed
Plymouth,Acclaim,WAUKFBFL6DA227890,surveillance mode
Ford,F-Series Super Duty,5J6YH1H31BL404095,undergoing training
Isuzu,Oasis,WAUSGAFC6CN883666,under evaluation
Suzuki,X-90,SAJWA4FB1DL211446,in transit
Land Rover,Range Rover,WA1LFBFP9BA049300,critical condition
Hyundai,Sonata,5J6TF1H57DL257172,covert operation
GMC,1500,JTDKDTB37C1809015,under analysis
Land Rover,LR2,WBADS33402G448502,under repair
Mercury,Topaz,WAUSF78K89N032102,lost in action
Chrysler,Town & Country,1GKS2GEJ5DR924534,undergoing testing
Mitsubishi,Precis,JM1NC2LF9F0191743,undergoing upgrades
Chevrolet,Monte Carlo,1GYS4AEF7BR879229,emergency standby
Dodge,Ram 2500 Club,JN8AS5MTXDW764610,under evaluation
Chevrolet,Corvette,1FMJU1K53AE141357,undergoing training
Subaru,Forester,1FMCU4K37BK251100,destroyed
Mercury,Tracer,1G4HF5EM8AU449720,under maintenance
Porsche,Cayman,WBAUN1C53BV346188,critical condition
Mercury,Cougar,3VW467AT0DM882496,covert operation
Chevrolet,SSR,2HNYD28838H008382,reassigned
Mazda,626,19VDE1F56DE070751,covert operation
Chrysler,Sebring,WA1CFBFP2BA479900,temporary storage
Maybach,Landaulet,3D7TT2CT2AG659318,under evaluation
Toyota,Tacoma,3C4PDDAGXFT211921,surveillance mode
Saab,9-3,WBAKN9C55ED370346,destroyed
Chevrolet,Tahoe,4T1BD1FK6EU825502,under maintenance
Saab,9000,JN8AE2KP6D9902721,temporary storage
Nissan,GT-R,KNDJN2A2XF7975221,in transit
Nissan,Murano,JM1NC2JF0E0689038,under maintenance
Toyota,Previa,WBAWB73558P292538,awaiting deployment
Hyundai,Elantra,WAUKFBFL6DA920409,retired
Chevrolet,Suburban 1500,KMHCT4AE2EU412972,undergoing testing
Dodge,Ram Wagon B150,3GYFNHE33DS550931,emergency standby
Lexus,GS,WAUAFAFC7CN629477,covert operation
Chevrolet,Express 2500,WAUHMBFC1EN495837,undergoing testing
Buick,Rendezvous,WAUGL98E86A777553,under evaluation
Mazda,CX-9,1J4PN2GK5BW327135,retired
Lexus,ES,SAJWA6ATXF8732683,under analysis
Lexus,ES,1N6BF0KX9FN197292,lost in action
Mazda,MX-5,1LNHL9EK5FG395684,undergoing training
Ford,Courier,WA1YD54B14N397950,destroyed
Volvo,V50,1FTSX2B52AE411684,temporary storage
Jensen,Interceptor,WAUDF68EX5A408099,lost in action
Lexus,SC,1FTNF2A50AE405030,destroyed
Dodge,Dakota,WVGFF9BP5BD284420,surveillance mode
Hyundai,Elantra,JH4KC1F9XEC946963,under evaluation
GMC,Sierra 3500,1N6BF0KM7FN988555,destroyed
Acura,Vigor,WAUHFBFL4CN949361,standby
Nissan,Frontier,WAUDFBFL7AN000429,inactive
Pontiac,Grand Prix,1D7RV1GP8AS605221,under maintenance
Aston Martin,V8 Vantage,1D7CE3GKXAS799241,destroyed
Kia,Optima,WBAKF5C50CE531277,surveillance mode
Lincoln,Navigator L,KMHGN4JE5FU413952,under evaluation
Toyota,RAV4,WA1CKBFP6AA093328,awaiting deployment
Ford,F-250 Super Duty,4USDU53457L084305,undergoing testing
Lexus,LFA,JA32U2FU5EU283657,under analysis
Volkswagen,Jetta,WBAPH7C56AE720797,inactive
Buick,Regal,WBA3C1C52DF388754,under analysis
Audi,RS4,1J4RR4GG5BC761500,undergoing training
Oldsmobile,Bravada,4JGBB2FB6AA508018,undergoing training
Ford,Mustang,1G4CU541214740415,standby
Volvo,V70,SALAB2V63EA892262,surveillance mode
Chevrolet,Avalanche,KNDPB3A2XC7210000,undergoing testing
Nissan,Sentra,1GD11ZCGXCF265620,under maintenance
Lincoln,Navigator L,WAUGFBFC6EN881675,under evaluation
GMC,3500,3C3CFFBR9CT570276,awaiting deployment
Ford,Escape,3C4PDCAB4FT707649,covert operation
Ford,Econoline E350,3GYFNGE32FS724937,emergency standby
BMW,X6 M,WAUKH78E17A480903,critical condition
Volkswagen,Beetle,WAUJGBFCXDN266841,critical condition
Holden,VS Commodore,SCBZK25E32C843213,lost in action
Buick,Park Avenue,3GTU1YEJ3DG712762,lost in action
Mitsubishi,Expo,1N6AA0CAXFN974275,covert operation
Pontiac,Bonneville,NM0AE8F74E1895824,lost in action
Audi,V8,1FMJK1HT6FE226700,reassigned
Dodge,Ram 3500,WUARL48H36K910967,covert operation
Land Rover,Discovery,3N1AB6AP3BL492593,under repair
Mazda,626,WAUAH74F49N295072,destroyed
GMC,Savana 2500,5J8TB3H51FL034997,destroyed
Cadillac,SRX,WBA3C3C51FP489387,undergoing upgrades
Mazda,MX-5,TRUDD38J381456509,active
Infiniti,QX,SCFEDCAD8CG990616,awaiting deployment
BMW,M,3GTU2YEJ0CG096496,destroyed
Porsche,944,SALFR2BG1FH555791,inactive
Porsche,944,3VW4S7AT2EM519291,undergoing training
Ford,Torino,JM1NC2JFXE0443663,inactive
Mazda,Miata MX-5,WAUGFAFR5DA401291,under evaluation
Hummer,H2,JN8AF5MV3FT713296,under evaluation
Audi,S6,3GYFNGE31FS470945,reserve
Buick,Rainier,19UYA41733A011092,standby
Subaru,Justy,1G6YV36A865424420,under analysis
Mercury,Mystique,WBAWR33518P628044,awaiting deployment
Mitsubishi,Chariot,WBAKE3C58CE566558,emergency standby
Nissan,Altima,WBAKC6C58AC216430,temporary storage
Lotus,Esprit,WBA1K5C55FV482105,undergoing training
Volkswagen,GLI,JM1CW2BL7F0118294,emergency standby
Land Rover,Range Rover,WBY2Z2C57EV567316,under analysis
Mazda,CX-7,YV4952CF7B1986559,emergency standby
Mazda,CX-9,WAUUFAFH9AN752798,reassigned
GMC,Yukon,SAJWA1CZ4E8622103,lost in action
Toyota,Tercel,3C3CFFER0FT896919,undergoing testing
BMW,7 Series,WAUDL54F25N926993,awaiting deployment
GMC,Suburban 2500,WAUDC68D21A271718,lost in action
Mercedes-Benz,R-Class,1D7RW2BK6AS204815,in transit
Mitsubishi,Galant,WAUAFAFL0FN921346,under maintenance
Ford,Econoline E250,WBABD33496P114573,recalled
Lotus,Esprit,1C3BCBGGXCN609140,recalled
Mercury,Grand Marquis,1G6DU6EV2A0788636,lost in action
Mercedes-Benz,CL-Class,1N4AB7AP6EN552475,lost in action
Cadillac,STS-V,1ZVBP8JS1A5119714,awaiting deployment
Porsche,911,YV4902DZ2B2493034,active
Toyota,Solara,WAUAH94F68N353399,inactive
GMC,Suburban 2500,2T1BU4EEXBC526377,reserve
GMC,Sierra 3500,5N1AT2MK8EC462889,standby
Pontiac,Bonneville,3D7TT2CT7BG234159,undergoing testing
Mercury,Mountaineer,WDDGF4HB0DF912680,reserve
Dodge,Ram Van 2500,3C63DRLL9CG717337,undergoing training
