0,1,2,3
Volkswagen,Jetta,SALAG2V65EA447149,in development
Chevrolet,G-Series G20,19UYA42631A583413,recalled
Plymouth,Neon,3D7TP2CT1AG548196,retired
Volvo,850,WP1AA2A29CL643118,undergoing training
Ford,Aerostar,WAUYGAFC2DN217576,temporary storage
Dodge,Ram Van B250,WBALW3C50FC083793,critical condition
Dodge,Dakota,WAU3GAFR4DA065631,reassigned
Chevrolet,Cavalier,5FNRL5H29FB034885,undergoing upgrades
Chevrolet,Malibu,2B3CK5CT9AH855028,under repair
Saab,9-5,19UUA8F79CA738509,undergoing training
Ford,Econoline E350,YV4952BZ6E1276519,in development
Acura,CL,1G6AH5R30E0057011,temporary storage
Toyota,Yaris,WAULVBFR2CA472759,inactive
Chevrolet,Monte Carlo,1B3CC1FB1AN433898,temporary storage
Pontiac,Firebird,1C4AJWAG8CL745856,in development
Chevrolet,Corvette,1G6KF549X1U671427,under analysis
Buick,Enclave,1C3BCBGG0DN473909,undergoing training
Pontiac,Bonneville,3VW467AT5DM059529,in transit
Volkswagen,Phaeton,1ZVBP8AM5C5913751,in development
Ferrari,612 Scaglietti,KNAGM4A73B5838645,covert operation
Chevrolet,Cavalier,WA1YD64B45N160523,under evaluation
Cadillac,DeVille,WDBSK7AA1CF368660,reassigned
Chrysler,Crossfire,JH4CU2E69BC685660,under repair
Volkswagen,Jetta,1GYS4JKJ1FR675847,standby
Dodge,Ram Van B150,WAUAF78E97A023533,critical condition
Mitsubishi,Lancer,1C3CDZAB6EN388940,under repair
Buick,LaCrosse,5UXFB53594L644351,critical condition
Oldsmobile,Silhouette,2D4RN5D1XAR351601,emergency standby
Pontiac,Firebird,WAUHGAFC3DN540065,destroyed
Toyota,Camry Hybrid,1FA6P0H75F5719477,critical condition
Kia,Rio,WAUNF98P78A078997,standby
BMW,330,1ZVBP8AN3A5458663,critical condition
Pontiac,Grand Prix,1YVHZ8BAXA5830612,awaiting deployment
Lexus,IS F,1C4RDHEG7DC776677,in development
Audi,S6,SCFEBBAK2CG772587,awaiting deployment
Toyota,Paseo,3GTU1YEJ9BG388052,under evaluation
Suzuki,Grand Vitara,5FRYD4H89FB522725,undergoing training
Dodge,Ram,WBA4A5C50FD744263,under maintenance
Honda,CR-V,JN8AZ2ND5F9942815,covert operation
Lexus,LX,JM1DE1KY5D0563014,standby
Mazda,Protege5,1GKS2GEJ7BR043511,inactive
Honda,Insight,3GYFK22209G072110,undergoing training
Volkswagen,Golf,1GYFC66858R332650,undergoing training
Honda,Prelude,1G6DM1E3XC0338009,under evaluation
Toyota,Tacoma,SCBET9ZA1FC108571,in development
Mercedes-Benz,C-Class,3C6TD4MT4CG952035,emergency standby
Dodge,Caravan,WBAYA8C52FD944791,reassigned
Mercury,Cougar,1G6AP5SX1F0346805,under maintenance
Ford,Tempo,KNADH4A30B6757214,reserve
Hyundai,XG300,1J4AA2D14BL164735,in transit
GMC,3500,5XYKT3A66FG738568,critical condition
Ford,Econoline E150,WAUFFAFL8CN772072,undergoing training
Hyundai,Equus,WAUXL58E95A478631,standby
Volvo,XC90,WAULT58E15A814867,in transit
Chevrolet,Malibu,WA1CGAFE8DD850176,surveillance mode
Mercury,Cougar,YV1382MS1A2486069,lost in action
GMC,Envoy,JTDKN3DU1A0303864,undergoing testing
BMW,M3,1J4NF1GB3AD164493,in development
Chevrolet,Corvette,WAUGL78E97A006489,awaiting deployment
Mitsubishi,GTO,WAUJFAFH6BN437767,under evaluation
Maybach,Landaulet,3D7LP2ET9AG646227,critical condition
Audi,A8,1G6DS8E37C0969590,destroyed
Subaru,XT,3N1BC1AP3BL102256,emergency standby
BMW,M Roadster,WUADUAFG1EN035532,temporary storage
Maybach,57,5N1AN0NU1BC178515,active
Dodge,Ram 3500,1G6AB5SA2D0279140,under maintenance
Plymouth,Neon,WBAEV33493K838573,awaiting deployment
Mercedes-Benz,S-Class,1N6BF0KX3FN020690,temporary storage
Jaguar,XK Series,3VW507AT1EM757417,retired
Ford,Laser,1D7RW3BK5BS424230,reserve
Chevrolet,HHR,1FMJK1H56BE908794,retired
Dodge,Ram Van 1500,5J8TB3H30GL199973,retired
Porsche,928,KM8JT3AF1EU826769,under repair
Lotus,Elan,1N6AA0CA6EN797173,surveillance mode
Chrysler,Cirrus,WAUDGBFL7AA879158,under evaluation
Porsche,968,1D7RB1CT6BS942564,under analysis
Rolls-Royce,Ghost,WBAYA6C53FG160090,standby
Jaguar,XF,WDDEJ8GB2AA185470,active
Ford,Econoline E250,JH4CL96895C184493,awaiting deployment
BMW,760,JM1GJ1U54F1433170,reassigned
Dodge,Ram 1500 Club,KNDMA5C17F6856692,emergency standby
Mitsubishi,Montero,3VW1K7AJ7BM853099,undergoing training
Ford,Taurus,1C4RJEAG4CC483802,critical condition
Oldsmobile,Achieva,4T1BF3EK6AU745912,critical condition
Toyota,Tundra,1GYS4UKJ9FR749999,surveillance mode
Nissan,350Z,SALGS2DF0DA566431,under repair
Ford,Excursion,1VWAH7A36DC826366,in transit
Cadillac,Escalade,2T1BURHE4FC804883,in development
Chrysler,Sebring,JM1DE1KY2D0918544,in development
Dodge,Viper,1C3CDWEAXCD547834,awaiting deployment
Subaru,Justy,1N6AA0CC7FN821063,covert operation
BMW,Z3,2C3CDYBT6CH380960,active
Mitsubishi,Eclipse,KMHD35LH0FU841594,in transit
Chrysler,300,1N6AA0CC4AN632394,inactive
Chevrolet,TrailBlazer,WAUXD68D01A007374,lost in action
Chevrolet,Colorado,WAUPEAFMXDA493456,undergoing training
Ford,Courier,WAUKFBFL5BA562068,reserve
Pontiac,Firebird,1G4HP52K93U810293,emergency standby
Aptera,2e,WVWGD7AJ5EW209760,undergoing testing
Cadillac,Fleetwood,WVGAV7AX4CW876013,in transit
Chevrolet,Silverado,1GYFK46878R654648,in development
Honda,Civic,WAULFAFR0DA313926,emergency standby
Porsche,Cayman,1G6AG5RX7F0943172,emergency standby
Oldsmobile,88,2G4WB55K221131090,under evaluation
BMW,5 Series,YV4952CT8D1072765,active
GMC,Yukon,WBAXA5C59ED754219,undergoing upgrades
Toyota,Paseo,1GKS1AE03BR031248,temporary storage
Dodge,Neon,3D7TP2CT2BG669045,reserve
Buick,Skylark,2G61S5S32D9766409,in transit
Ford,Focus,KNDPB3A23D7582599,covert operation
Pontiac,Firefly,5UXFA93554L347670,active
Ford,Expedition EL,WBALM73599E008869,critical condition
Ford,Econoline E150,5N1AA0NC8CN810368,under maintenance
Mazda,B-Series,1FTMF1EW7AK415841,temporary storage
Hyundai,Elantra,SCFBF03B78G021601,covert operation
Audi,Quattro,1HGCR2E58EA574898,under maintenance
Audi,A8,1G6DP5ED2B0237231,covert operation
Honda,del Sol,JH4DC23961S174996,covert operation
Dodge,Viper,WAUPL58E94A633905,reserve
Mercedes-Benz,SLK-Class,WAUHF78P38A267552,reassigned
Mitsubishi,Challenger,WBAKA4C59CC373901,active
Pontiac,Solstice,1G6DJ8EY6B0397067,reassigned
Nissan,Titan,3VWKX7AJ5BM805607,emergency standby
Buick,LeSabre,5FRYD3H61GB051499,recalled
Subaru,Outback,1G6DF577480311509,surveillance mode
Mercedes-Benz,R-Class,4A31K2DF5BE831862,inactive
Mercury,Capri,WBAPH7G52AN707779,undergoing training
GMC,Sierra 1500,KNALN4D75F5464892,undergoing testing
Kia,Sportage,JTHBE1D21E5709458,surveillance mode
Chevrolet,Traverse,JM3ER2W32A0019389,undergoing training
Mercedes-Benz,C-Class,SCFBB04B98G629744,active
Pontiac,Sunfire,5J8TB3H58GL749292,retired
BMW,M3,JN8AF5MR8CT270447,covert operation
Kia,Sportage,SALVP1BG9EH993341,covert operation
Mercury,Grand Marquis,1FTEW1C82AF123502,undergoing upgrades
Ford,F-Series,3C4PDDGG9FT271504,reserve
GMC,Sonoma,1G6KD57Y52U949600,under analysis
Audi,A6,1GYS4DEF0DR634793,critical condition
Chevrolet,Express 2500,1FMCU0C76BK924680,standby
Mazda,MX-5,3GYT4NEF2DG621859,emergency standby
Chrysler,300,5FPYK1F28CB617252,undergoing testing
Mazda,Mazda6 5-Door,JHMZF1C40BS260074,under evaluation
Subaru,Alcyone SVX,KMHFC4DD8AA926689,standby
Bentley,Continental Flying Spur,2FMDK3JC5AB535338,under evaluation
Chrysler,Cirrus,5FPYK1F56EB376224,undergoing testing
Volkswagen,New Beetle,YV1672MK2D2148040,under repair
Mitsubishi,Diamante,JTDZN3EU4E3747676,covert operation
Saab,9-3,1N6AA0CC7FN185115,in transit
Honda,S2000,1FTEW1C89AF538218,recalled
Acura,TSX,5UXFA13585L815314,in development
Subaru,Tribeca,1G6AB5RA4F0221054,undergoing upgrades
Cadillac,DeVille,3GYFNJE40AS822380,covert operation
Buick,LaCrosse,WAUPFBFM3BA169619,reserve
Lincoln,Continental Mark VII,1N6BF0KL7FN470582,lost in action
Chrysler,Sebring,WBADT43402G874628,emergency standby
Buick,Special,WAUMK98K99A368235,reserve
Toyota,Highlander,1N6AA0EC9DN776038,under evaluation
Chevrolet,Camaro,3C3CFFHH8FT616196,awaiting deployment
Mazda,B-Series Plus,1C4RDHEG9CC689037,covert operation
Chevrolet,Tahoe,WBAWV5C55AP994070,in transit
Isuzu,Rodeo,WAUDL74F85N032640,retired
Pontiac,Grand Am,3VW467AT3DM836855,inactive
Chevrolet,Tahoe,WBAUT93529A410727,active
Nissan,Quest,WP0AB2A93BS886474,undergoing training
